puesto_code,is_exterior,dept_reg,mpio_reg,zona,puesto_num,dept_name,mpio_name,puesto_name,comuna,direccion,censo_mujeres,censo_hombres,censo_total,num_mesas,latitud,longitud,citrep,mesas_ext_lun_jue,mesas_ext_vie,mesas_ext_sab,censo_mujeres_ext,censo_hombres_ext,censo_total_ext,agrupados_ext
0100001170006,False,01,001,17,06,ANTIOQUIA,MEDELLIN,SENA - SEDE BUENOS AIRES,09COMUNA 9 BUENOS AIRES,CLL 48 No 28-00,1472,1523,2995,9,6.239478594054427,-75.55230859999759,,,,,,,,
0100001170007,False,01,001,17,07,ANTIOQUIA,MEDELLIN,IE ARZOBISPO TULIO BOTERO SALAZAR,09COMUNA 9 BUENOS AIRES,CLL 49A No 03A - 006,1136,887,2023,7,6.22995926801674,-75.53240750331742,,,,,,,,
0100001170008,False,01,001,17,08,ANTIOQUIA,MEDELLIN,IE MADRE LAURA,09COMUNA 9 BUENOS AIRES,CLL 45 No 22A - 81,1431,1324,2755,9,6.235315745007066,-75.55080624514028,,,,,,,,
0100001170009,False,01,001,17,09,ANTIOQUIA,MEDELLIN,"SECCION ESCUELA ALEJANDRO
ECHAVARRIA",09COMUNA 9 BUENOS AIRES,CARRERA 16 NO 49B 8,1367,1239,2606,8,6.234911193795979,-75.54241158000784,,,,,,,,
0100001180001,False,01,001,18,01,ANTIOQUIA,MEDELLIN,I.E. GABRIELA GOMEZ CARVAJAL,09COMUNA 9 BUENOS AIRES,KR 32 # 34-06,4898,4297,9195,28,6.231497399395633,-75.55982193977765,,,,,,,,
0100001180002,False,01,001,18,02,ANTIOQUIA,MEDELLIN,IE FEDERICO OZANAM,09COMUNA 9 BUENOS AIRES,CRA.36 No 45 - 08,6553,5969,12522,38,6.240489416975712,-75.55841591147276,,,,,,,,
0100001180003,False,01,001,18,03,ANTIOQUIA,MEDELLIN,ESC NORMAL SUPERIOR ANTIOQUEÑA,09COMUNA 9 BUENOS AIRES,KR 36A # 48-55,5261,4246,9507,29,6.242462578551722,-75.55820339762522,,,,,,,,
0100001180004,False,01,001,18,04,ANTIOQUIA,MEDELLIN,SEC. ESC. JOSE DE SAN MARTIN,09COMUNA 9 BUENOS AIRES,CL 39 # 38- 21,6337,5301,11638,35,6.237484302835961,-75.56275155575341,,,,,,,,
0100001180005,False,01,001,18,05,ANTIOQUIA,MEDELLIN,SEC. ESC. JUAN CANCIO RESTREPO,09COMUNA 9 BUENOS AIRES,CLL 45 No 31-63,847,652,1499,5,6.238473679804569,-75.55547004482867,,,,,,,,
0100001190001,False,01,001,19,01,ANTIOQUIA,MEDELLIN,I.E. TULIO OSPINA,10COMUNA 10 LA CANDELARIA,CL 60 51 48,5225,5122,10347,31,6.2591381868792855,-75.56616475465285,,,,,,,,
0100001190002,False,01,001,19,02,ANTIOQUIA,MEDELLIN,SEC. COL. AGUSTIN NIETO CABALLERO,10COMUNA 10 LA CANDELARIA,KR 40 # 59A-21,1563,1327,2890,9,6.252667071274136,-75.5573188063355,,,,,,,,
0100001190003,False,01,001,19,03,ANTIOQUIA,MEDELLIN,COLEGIO SALESIANO EL SUFRAGIO,10COMUNA 10 LA CANDELARIA,KR 39 # 54-31,7466,6294,13760,42,6.248293694878604,-75.55807422062097,,,,,,,,
0100001190004,False,01,001,19,04,ANTIOQUIA,MEDELLIN,"I.E. CENTRO FORMATIVO DE
ANTIOQUIA -CEFA",10COMUNA 10 LA CANDELARIA,CL 50 # 41-55,9833,6265,16098,49,6.2464709024085305,-75.56178222278976,,,,,,,,
0100001190005,False,01,001,19,05,ANTIOQUIA,MEDELLIN,I.E. HECTOR ABAD GOMEZ,10COMUNA 10 LA CANDELARIA,CL 50 #39-65,3856,6576,10432,32,6.245829406819954,-75.56042122435439,,,,,,,,
0100001190006,False,01,001,19,06,ANTIOQUIA,MEDELLIN,I.E. JAVIERA LONDOÑO,10COMUNA 10 LA CANDELARIA,CLL 53 No 40-65,1756,1528,3284,10,6.248634494989762,-75.56001006950125,,,,,,,,
0100001190007,False,01,001,19,07,ANTIOQUIA,MEDELLIN,I.T.M. (PRADO CENTRO),10COMUNA 10 LA CANDELARIA,CRA 51 No 58-69,1365,1659,3024,10,6.257656039028534,-75.56612692654863,,,,,,,,
0100001200001,False,01,001,20,01,ANTIOQUIA,MEDELLIN,CENTRO COMERCIAL SAN DIEGO,10COMUNA 10 LA CANDELARIA,CL 34 # 43-66,8218,6795,15013,45,6.235104261364178,-75.5692212578617,,,,,,,,
0100001200002,False,01,001,20,02,ANTIOQUIA,MEDELLIN,ALCALDIA MUNICIPAL (SOTANO),10COMUNA 10 LA CANDELARIA,CL 44 # 52-165,6076,7917,13993,42,6.2448143414411925,-75.573693258162,,,,,,,,
0100001200003,False,01,001,20,03,ANTIOQUIA,MEDELLIN,SENA,10COMUNA 10 LA CANDELARIA,CL 51 # 57-70,2305,3558,5863,18,6.25492070603386,-75.57521463130185,,,,,,,,
0100001200004,False,01,001,20,04,ANTIOQUIA,MEDELLIN,UNIVERSIDAD CLARETIANA,10COMUNA 10 LA CANDELARIA,CARRERA 55A # 61-06,1055,1043,2098,7,6.260430290146509,-75.57004104190342,,,,,,,,
0100001200005,False,01,001,20,05,ANTIOQUIA,MEDELLIN,PLAZA MINORISTA JOSE MARIA VILLA,10COMUNA 10 LA CANDELARIA,CL 55A 57 80,163,255,418,2,6.257658156088589,-75.57346995042165,,,,,,,,
0100001210001,False,01,001,21,01,ANTIOQUIA,MEDELLIN,INSTITUTO JORGE ROBLEDO,11COMUNA 11 LAURELES,CL 51 # 65 - 72,4750,4180,8930,27,6.258359872734795,-75.58176949547614,,,,,,,,
0100001210002,False,01,001,21,02,ANTIOQUIA,MEDELLIN,I.E. MATER DEI,11COMUNA 11 LAURELES,KR 68 # 42-70,5533,4246,9779,30,6.247475036376713,-75.58607537524968,,,,,,,,
0100001210003,False,01,001,21,03,ANTIOQUIA,MEDELLIN,I.E. MARCO FIDEL SUAREZ,11COMUNA 11 LAURELES,CR 70 49 70,4694,4861,9555,29,6.257691346826623,-75.58604823374132,,,,,,,,
0100001210004,False,01,001,21,04,ANTIOQUIA,MEDELLIN,"COL. CALASANZ (FEM) CAMPESTRE
ESCOLAPIAS",11COMUNA 11 LAURELES,CL 55 76A 71 (COLISEO),5640,4110,9750,30,6.265632252344265,-75.59061397635865,,,,,,,,
0100001210005,False,01,001,21,05,ANTIOQUIA,MEDELLIN,"COL. SAN IGNACIO DE LOYOLA - SD
MAYORES",11COMUNA 11 LAURELES,CLL 48 No 68-98,1707,1723,3430,11,6.254062530757185,-75.58665423527418,,,,,,,,
0100001210006,False,01,001,21,06,ANTIOQUIA,MEDELLIN,SEC. ESC. CARLOS OBANDO VELASCO,11COMUNA 11 LAURELES,CRA 67A No 42-24,777,639,1416,5,6.246734967273589,-75.58549838426427,,,,,,,,
0100001210007,False,01,001,21,07,ANTIOQUIA,MEDELLIN,"INST. UNIVERSITARIA SALAZAR Y
HERRERA",11COMUNA 11 LAURELES,CR 70 52 49,108,125,233,1,6.260312348043726,-75.58536049853649,,,,,,,,
0100001220001,False,01,001,22,01,ANTIOQUIA,MEDELLIN,SEC.ESC. AGRUPACION COLOMBIA,11COMUNA 11 LAURELES,CL 44A # 75-68,5944,4531,10475,32,6.250717522356429,-75.595119112568,,,,,,,,
0100001220002,False,01,001,22,02,ANTIOQUIA,MEDELLIN,I.E. LUCRECIO JARAMILLO VELEZ,11COMUNA 11 LAURELES,KR 79 # 38-59,8469,6365,14834,45,6.24625779767075,-75.59953031870691,,,,,,,,
0100001220003,False,01,001,22,03,ANTIOQUIA,MEDELLIN,COLEGIO BETHLEMITAS,11COMUNA 11 LAURELES,TRANSVERSAL 36 No 72-93,3735,2569,6304,19,6.24080942519567,-75.59549221436073,,,,,,,,
0100001220004,False,01,001,22,04,ANTIOQUIA,MEDELLIN,"COL. SAN IGNACIO DE LOYOLA - SD
INFANTIL",11COMUNA 11 LAURELES,CALLE 47D No. 75-83,2150,1873,4023,13,6.254334166719415,-75.59296119472735,,,,,,,,
0100001220005,False,01,001,22,05,ANTIOQUIA,MEDELLIN,"CORP. UNIVERSITARIA ADVENTISTA -
UNAC",11COMUNA 11 LAURELES,CRA 84 No 33AA-01,2941,2302,5243,16,6.240884995928287,-75.60935202518195,,,,,,,,
0100001220006,False,01,001,22,06,ANTIOQUIA,MEDELLIN,"UNIVERSIDAD PONTIFICIA
BOLIVARIANA",11COMUNA 11 LAURELES,CIR 1 No 70 - 01,6341,5253,11594,35,6.242356025828518,-75.5893623546487,,,,,,,,
0100001230002,False,01,001,23,02,ANTIOQUIA,MEDELLIN,I.E. CONCEJO DE MEDELLIN,12COMUNA 12 LA AMERICA,KR 82 # 47A-65,9695,8024,17719,54,6.258275620290937,-75.6005217063114,,,,,,,,
0100001230003,False,01,001,23,03,ANTIOQUIA,MEDELLIN,I.E. LA PIEDAD,12COMUNA 12 LA AMERICA,KR 81 NO 54 71,5144,3795,8939,27,6.269228828729366,-75.59665131529596,,,,,,,,
0100001230004,False,01,001,23,04,ANTIOQUIA,MEDELLIN,I.E.SANTA ROSA DE LIMA,12COMUNA 12 LA AMERICA,CALLE 45G No. 80-95,3017,2416,5433,17,6.255595636788195,-75.59948282226593,,,,,,,,
0100001230005,False,01,001,23,05,ANTIOQUIA,MEDELLIN,IE LOLA GONZALEZ,12COMUNA 12 LA AMERICA,CLL 47F No 94-63,2440,1815,4255,13,6.2572655834356885,-75.61154818414289,,,,,,,,
0100001230006,False,01,001,23,06,ANTIOQUIA,MEDELLIN,INST. FERRINI - SD CALASANZ,12COMUNA 12 LA AMERICA,CLL 51A No 81B - 33,2738,2332,5070,16,6.265115291158892,-75.59867178811142,,,,,,,,
0100001240001,False,01,001,24,01,ANTIOQUIA,MEDELLIN,COLEGIO LATINO,12COMUNA 12 LA AMERICA,CRA 86 A # 34 - 64,4866,3690,8556,26,6.243219684393371,-75.61158301764296,,,,,,,,
0100001240002,False,01,001,24,02,ANTIOQUIA,MEDELLIN,SEC.ESC.RAFAEL URIBE URIBE,12COMUNA 12 LA AMERICA,CARRERA 83 No. 42C - 54,1921,1906,3827,12,6.248690842,-75.60430264,,,,,,,,
0100001240003,False,01,001,24,03,ANTIOQUIA,MEDELLIN,SEC. ESC. PEDRO DE CASTRO,12COMUNA 12 LA AMERICA,CL 40 # 86A-101,4294,1262,5556,17,6.248679966629254,-75.60826213763147,,,,,,,,
0100001240004,False,01,001,24,04,ANTIOQUIA,MEDELLIN,I.E.FRANCISCO ANTONIO ZEA,12COMUNA 12 LA AMERICA,KR 82 # 35-40,2618,2028,4646,14,6.243781737195892,-75.60392000393573,,,,,,,,
0100001240005,False,01,001,24,05,ANTIOQUIA,MEDELLIN,I.E AMERICA,12COMUNA 12 LA AMERICA,CALLE 34 EE No. 91-20,1847,1467,3314,10,6.245709291781782,-75.61568780350248,,,,,,,,
0100001240006,False,01,001,24,06,ANTIOQUIA,MEDELLIN,C4TA CIUDADELA,12COMUNA 12 LA AMERICA,CL 42C 95 51,1366,1157,2523,8,6.253470880636495,-75.61378562280272,,,,,,,,
0100001240007,False,01,001,24,07,ANTIOQUIA,MEDELLIN,LICEO SALAZAR Y HERRERA,12COMUNA 12 LA AMERICA,CLL 42C No 86-17,6110,6967,13077,40,6.248711195522434,-75.6058783517261,,,,,,,,
0100001250003,False,01,001,25,03,ANTIOQUIA,MEDELLIN,I.E JUAN XXIII,13COMUNA 13 SAN JAVIER,CALLE 49 No 96A-11,3086,2533,5619,17,6.261667545969353,-75.61048307600723,,,,,,,,
0100001250004,False,01,001,25,04,ANTIOQUIA,MEDELLIN,SEC. ESC. MONSEÑOR PERDOMO,13COMUNA 13 SAN JAVIER,CL 44 # 97-14,7238,3128,10366,32,6.2561940607184745,-75.61414986837134,,,,,,,,
0100001250005,False,01,001,25,05,ANTIOQUIA,MEDELLIN,SEC.ESC.PIO XII,13COMUNA 13 SAN JAVIER,KR 98 # 44-52,3351,5011,8362,26,6.256458792365488,-75.61396567512845,,,,,,,,
0100001250007,False,01,001,25,07,ANTIOQUIA,MEDELLIN,SEC ESC JUAN DE DIOS ARANZAZU,13COMUNA 13 SAN JAVIER,CLL 42 No 105 - 42,938,798,1736,6,6.255413496087879,-75.61996318743499,,,,,,,,
0100001260001,False,01,001,26,01,ANTIOQUIA,MEDELLIN,I.E.LA INDEPENDENCIA,13COMUNA 13 SAN JAVIER,CALLE 39D No. 112 - 81,7764,5843,13607,41,6.2530400573817895,-75.62472480632162,,,,,,,,
0100001260002,False,01,001,26,02,ANTIOQUIA,MEDELLIN,SEC.ESC.EL SOCORRO,13COMUNA 13 SAN JAVIER,CARRERA 102B No. 47B - 32,3186,3072,6258,19,6.259552703495913,-75.61854301866579,,,,,,,,
0100001260003,False,01,001,26,03,ANTIOQUIA,MEDELLIN,SEC. ESC. BETANIA,13COMUNA 13 SAN JAVIER,CR 110A 34 82,5361,4083,9444,29,6.246293911110668,-75.62268852772412,,,,,,,,
0100001260004,False,01,001,26,04,ANTIOQUIA,MEDELLIN,I.E.EL CORAZON,13COMUNA 13 SAN JAVIER,CR 116 F 34A 131,1961,1592,3553,11,6.247345131330793,-75.62986179033139,,,,,,,,
0100001260005,False,01,001,26,05,ANTIOQUIA,MEDELLIN,I.E.EDUARDO SANTOS,13COMUNA 13 SAN JAVIER,CALLE 43 No. 120C - 77,2490,1968,4458,14,6.258732479121102,-75.62897041081231,,,,,,,,
0100001260006,False,01,001,26,06,ANTIOQUIA,MEDELLIN,I.E. CARLOS VIECO ORTIZ,13COMUNA 13 SAN JAVIER,CALLE 40 No. 105 - 36,3809,3015,6824,21,6.2554130901942555,-75.6199653017967,,,,,,,,
0100001260007,False,01,001,26,07,ANTIOQUIA,MEDELLIN,SEC. ESC. AMOR AL NIÑO,13COMUNA 13 SAN JAVIER,CR 115 39BD 06,2128,1862,3990,12,6.253249189267725,-75.62485936859022,,,,,,,,
0100001260008,False,01,001,26,08,ANTIOQUIA,MEDELLIN,I.E FUNDADORES,13COMUNA 13 SAN JAVIER,CR 101 47C 85,3116,2228,5344,16,6.2594074171737795,-75.6165769430638,,,,,,,,
0100001260009,False,01,001,26,09,ANTIOQUIA,MEDELLIN,SEC. ESC. VEINTE DE JULIO,13COMUNA 13 SAN JAVIER,CR 106 38 40,219,203,422,2,6.252082039680569,-75.61838087929677,,,,,,,,
0100001270001,False,01,001,27,01,ANTIOQUIA,MEDELLIN,PARQUE COMERCIAL EL TESORO,14COMUNA 14 EL POBLADO,CRA 25A # 1A SUR - 45,5923,4592,10515,32,6.192582642025867,-75.56535595049716,,,,,,,,
0100001270002,False,01,001,27,02,ANTIOQUIA,MEDELLIN,COL.MARYMOUNT,14COMUNA 14 EL POBLADO,CALLE 7 No. 25-64,7540,6029,13569,41,6.205589681588043,-75.55617212130737,,,,,,,,
0100001270003,False,01,001,27,03,ANTIOQUIA,MEDELLIN,COLEGIO SAN LUCAS,14COMUNA 14 EL POBLADO,CLL 20 SUR No 25B-91,3123,2565,5688,18,6.181296739738606,-75.56606314931003,,,,,,,,
0100001270004,False,01,001,27,04,ANTIOQUIA,MEDELLIN,"SEC. ESC. GUILLERMO ECHAVARRIA
MISAS",14COMUNA 14 EL POBLADO,CRA 43B No 9-61,1587,1337,2924,9,6.21064991099361,-75.57134958317613,,,,,,,,
0100001270005,False,01,001,27,05,ANTIOQUIA,MEDELLIN,COLEGIO CAMPESTRE MANZANARES,14COMUNA 14 EL POBLADO,CARRERA 16 No 12 SUR 28,501,407,908,3,6.184758232775911,-75.55647939143343,,,,,,,,
0100001270006,False,01,001,27,06,ANTIOQUIA,MEDELLIN,COLEGIO SAN JOSE DE LA SALLE,14COMUNA 14 EL POBLADO,CALLE 9 No 10 337,420,397,817,3,6.204033176115343,-75.54683599259926,,,,,,,,
0100001280001,False,01,001,28,01,ANTIOQUIA,MEDELLIN,POLITECNICO JAIME ISAZA CADAVID,14COMUNA 14 EL POBLADO,CARRERA 48 No. 7 - 151,6509,5721,12230,37,6.213056420494996,-75.57724800296863,,,,,,,,
0100001280002,False,01,001,28,02,ANTIOQUIA,MEDELLIN,I.E. INEM JOSE FELIX DE RESTREPO,14COMUNA 14 EL POBLADO,CARRERA 48 No. 1 - 125,4666,6611,11277,34,6.206543234377354,-75.57775668300587,,,,,,,,
0100001280003,False,01,001,28,03,ANTIOQUIA,MEDELLIN,UNIVERSIDAD EAFIT,14COMUNA 14 EL POBLADO,KR 49 # 7 SUR 50,9073,4964,14037,43,6.199614515788069,-75.57921195559094,,,,,,,,
0100001280004,False,01,001,28,04,ANTIOQUIA,MEDELLIN,"COL DE LA COMPAÑIA DE MARIA LA
ENSEÑANZA",14COMUNA 14 EL POBLADO,CALLE 9 SUR No 37-345,5726,3509,9235,28,6.19493669066274,-75.5743729977304,,,,,,,,
0100001280005,False,01,001,28,05,ANTIOQUIA,MEDELLIN,COL. SAN JOSE DE LAS VEGAS,14COMUNA 14 EL POBLADO,CRA 48 No 7SUR-52,5194,4815,10009,30,6.198620853607085,-75.57675816409262,,,,,,,,
0100001280006,False,01,001,28,06,ANTIOQUIA,MEDELLIN,COLEGIO PINARES ALTOVERDE,14COMUNA 14 EL POBLADO,CARRERA 35 No 9 SUR 160,487,327,814,3,6.1911084061149655,-75.57056940751872,,,,,,,,
0100001290001,False,01,001,29,01,ANTIOQUIA,MEDELLIN,I.E. CAMILO C. RESTREPO,15COMUNA 15 GUAYABAL,Cra 65 D # 24-40,3995,3232,7227,22,6.22575298143614,-75.58538280800262,,,,,,,,
0100001290002,False,01,001,29,02,ANTIOQUIA,MEDELLIN,I.E.BENJAMIN HERRERA,15COMUNA 15 GUAYABAL,CL 25 # 52-140,4198,3454,7652,23,6.226450147754604,-75.57963359009905,,,,,,,,
0100001290003,False,01,001,29,03,ANTIOQUIA,MEDELLIN,I.E.CRISTO REY,15COMUNA 15 GUAYABAL,CALLE 2 SUR No. 50D - 30,5641,4639,10280,31,6.205288633231036,-75.58178879788903,,,,,,,,
0100001290004,False,01,001,29,04,ANTIOQUIA,MEDELLIN,SEC. ESC. REPUBLICA DE COSTA RICA,15COMUNA 15 GUAYABAL,CARRERA 52 No 7 SUR -23,4538,3679,8217,25,6.20283867531398,-75.58808141383675,,,,,,,,
0100001290005,False,01,001,29,05,ANTIOQUIA,MEDELLIN,SEC.ESC.LA COLINA,15COMUNA 15 GUAYABAL,KR 52C 12A SUR -23,3611,2892,6503,20,6.197419666084935,-75.59175424815265,,,,,,,,
0100001290006,False,01,001,29,06,ANTIOQUIA,MEDELLIN,I.E. LA SALLE DE CAMPOAMOR,15COMUNA 15 GUAYABAL,CARRERA 65B No. 4 - 49,3619,2970,6589,20,6.212403167981268,-75.58752898512412,,,,,,,,
0100001290007,False,01,001,29,07,ANTIOQUIA,MEDELLIN,SEC ESC CRISTO REY APOLO,15COMUNA 15 GUAYABAL,CRA 50G No 3SUR-34,1559,1301,2860,9,6.204508350444058,-75.58368776702704,,,,,,,,
0100001290008,False,01,001,29,08,ANTIOQUIA,MEDELLIN,SEC. ESC. SANTISIMA TRINIDAD,15COMUNA 15 GUAYABAL,CL 26 65B 100,9,18,27,1,6.228023884112437,-75.58643921792915,,,,,,,,
0100001300001,False,01,001,30,01,ANTIOQUIA,MEDELLIN,I.E. FATIMA NUTIBARA,16COMUNA 16 BELEN,CARRERA 65A No. 32B - 120,5339,4290,9629,29,6.236709184063631,-75.58324419380445,,,,,,,,
0100001300002,False,01,001,30,02,ANTIOQUIA,MEDELLIN,SEC. ESC. SOFIA OSPINA DE NAVARRO,16COMUNA 16 BELEN,CALLE 32 No. 65-20,3053,2719,5772,18,6.235095241581487,-75.58297473522035,,,,,,,,
0100001300003,False,01,001,30,03,ANTIOQUIA,MEDELLIN,I.E.JUAN MARIA CESPEDES,16COMUNA 16 BELEN,CALLE 32B No. 76A - 48,8704,7250,15954,48,6.235387520964677,-75.59681323741636,,,,,,,,
0100001300004,False,01,001,30,04,ANTIOQUIA,MEDELLIN,I.E. GUILLERMO VALENCIA,16COMUNA 16 BELEN,CALLE 23 No. 78 - 48,4581,3737,8318,25,6.226759627170603,-75.5989446245302,,,,,,,,
0100001300005,False,01,001,30,05,ANTIOQUIA,MEDELLIN,UNID.DEPORTIVA ANDRES ESCOBAR,16COMUNA 16 BELEN,"CR 66B 30A 49 AUDITORIOS
DE LA BOLERA",1908,1801,3709,12,6.232883457943179,-75.58732125531387,,,,,,,,
0100001300006,False,01,001,30,06,ANTIOQUIA,MEDELLIN,LICEO SAN RAFAEL,16COMUNA 16 BELEN,CL 30A 79 12,4197,3299,7496,23,6.2321730555629795,-75.59943362359678,,,,,,,,
0100001300007,False,01,001,30,07,ANTIOQUIA,MEDELLIN,COLEGIO SAN JUAN BOSCO,16COMUNA 16 BELEN,CLL 28 No 73-01,1572,1040,2612,8,6.229245374574254,-75.5940050841637,,,,,,,,
0100001300008,False,01,001,30,08,ANTIOQUIA,MEDELLIN,IE YERMO Y PARRES,16COMUNA 16 BELEN,CALLE 28 No 77 84,585,475,1060,4,6.229253904493894,-75.5977483642776,,,,,,,,
0100001300009,False,01,001,30,09,ANTIOQUIA,MEDELLIN,SECCION ESCUELA CARLOS FRANCO,16COMUNA 16 BELEN,CARRERA 77 No 25 67,168,145,313,1,6.227950472261181,-75.59757802743518,,,,,,,,
0100001300010,False,01,001,30,10,ANTIOQUIA,MEDELLIN,"INSTITUCION EDUCATIVA ROSALIA
SUAREZ",16COMUNA 16 BELEN,CLL 30A # 80 -18,1576,1253,2829,9,6.232687870505433,-75.59719316892398,,,,,,,,
0100001310001,False,01,001,31,01,ANTIOQUIA,MEDELLIN,"I.E. OCTAVIO HARRY - JACQUELINE
KENNEDY",16COMUNA 16 BELEN,CL 17 # 73-37,4021,2896,6917,21,6.222347664218733,-75.59583447845017,,,,,,,,
0100001310002,False,01,001,31,02,ANTIOQUIA,MEDELLIN,I.E.JOSE MARIA BERNAL,16COMUNA 16 BELEN,KR 70A # 13A-19,5797,4649,10446,32,6.220302650635912,-75.59349827270083,,,,,,,,
0100001310003,False,01,001,31,03,ANTIOQUIA,MEDELLIN,INSTITUTO SAN CARLOS,16COMUNA 16 BELEN,DIAG. 79 # 15-123,6262,4965,11227,34,6.223300949798527,-75.6001668584475,,,,,,,,
0100001310004,False,01,001,31,04,ANTIOQUIA,MEDELLIN,I.E.ALCALDIA DE MEDELLIN,16COMUNA 16 BELEN,CL 2B NO 79-80,6325,5137,11462,35,6.2126272841480334,-75.603600615487,,,,,,,,
0100001310005,False,01,001,31,05,ANTIOQUIA,MEDELLIN,COLEGIO PADRE MANYANET,16COMUNA 16 BELEN,CARRERA 84F No. 8 - 29,4532,3688,8220,25,6.219684640111023,-75.60884534058162,,,,,,,,
0100001310006,False,01,001,31,06,ANTIOQUIA,MEDELLIN,I.E. CAPILLA DEL ROSARIO,16COMUNA 16 BELEN,CALLE 6 SUR No. 79 - 195,2166,1681,3847,12,6.205156386231118,-75.60198750882499,,,,,,,,
0100001310007,False,01,001,31,07,ANTIOQUIA,MEDELLIN,IE ANTONIO RICAURTE,16COMUNA 16 BELEN,CRA 80 No 2-11,2600,2201,4801,15,6.211327574647163,-75.60314863955513,,,,,,,,
0100001310008,False,01,001,31,08,ANTIOQUIA,MEDELLIN,COL LA INMACULADA,16COMUNA 16 BELEN,CRA 76 No 12-57,4530,3252,7782,24,6.221142320165759,-75.59861704893632,,,,,,,,
0100001320001,False,01,001,32,01,ANTIOQUIA,MEDELLIN,I.E.RAMON GIRALDO CEBALLOS,16COMUNA 16 BELEN,CL 21 NO 82A 56,6137,4751,10888,33,6.2264837785642975,-75.60451286970984,,,,,,,,
0100001320002,False,01,001,32,02,ANTIOQUIA,MEDELLIN,UNIVERSIDAD DE MEDELLIN,16COMUNA 16 BELEN,KR 87 # 30-65,7718,6848,14566,44,6.231590072616105,-75.60997962632544,,,,,,,,
0100001320003,False,01,001,32,03,ANTIOQUIA,MEDELLIN,I.E HORACIO MUÑOZ SUESCUN,16COMUNA 16 BELEN,CL 32 # 86-35,4605,3965,8570,26,6.234333476549101,-75.60942232500796,,,,,,,,
0100001320004,False,01,001,32,04,ANTIOQUIA,MEDELLIN,I.E.REPUBLICA DE VENEZUELA,16COMUNA 16 BELEN,CL 31C 89C 92,3838,3211,7049,22,6.234769303213558,-75.6145057278013,,,,,,,,
0100001320005,False,01,001,32,05,ANTIOQUIA,MEDELLIN,I. E. SAN ROBERTO BELARMINO,16COMUNA 16 BELEN,CALLE 32B No. 83 - 39,2218,1867,4085,13,6.235634587653107,-75.60618139818587,,,,,,,,
0100001320006,False,01,001,32,06,ANTIOQUIA,MEDELLIN,"INST. SALESIANO PEDRO JUSTO
BERRIO",16COMUNA 16 BELEN,CRA 87A 32A 101,810,808,1618,5,6.236793687727659,-75.61122904019096,,,,,,,,
0100001320007,False,01,001,32,07,ANTIOQUIA,MEDELLIN,IE PEDRO OCTAVIO AMADO,16COMUNA 16 BELEN,CR 88A 18A 5,729,565,1294,4,6.222076490850639,-75.6105420549098,,,,,,,,
0100001900001,False,01,001,90,01,ANTIOQUIA,MEDELLIN,ESTADIO ATANASIO GIRARDOT,,CL 48 # 73 - 10,18,49900,49918,63,6.256782108207053,-75.59017065286079,,,,,,,,
0100001900002,False,01,001,90,02,ANTIOQUIA,MEDELLIN,PLAZA MAYOR CTRO EXPOS. CONVEN,,CL 41 # 55 - 35,47537,9,47546,60,6.240954215353958,-75.57602400343781,,,,,,,,
0100001980002,False,01,001,98,02,ANTIOQUIA,MEDELLIN,"ESTABLECIMIENTO CARCELARIO
PEDREGAL MEDE",,"KM 6 VIA AL MAR FINCA LA
TERES",15,210,225,1,6.283539972079647,-75.6281233601634,,,,,,,,
0100001980003,False,01,001,98,03,ANTIOQUIA,MEDELLIN,CENTRO CARLOS LLERAS RESTREPO,,CALLE 65C No. 94C-80,72,297,369,2,6.285251333853591,-75.6025791697869,,,,,,,,
0100001990001,False,01,001,99,01,ANTIOQUIA,MEDELLIN,CENTRO EDUCATIVO EL MANZANILLO,17CORREGIMIENTO ALTAVISTA,"CLL 5A SUR No 89A - 11
VEREDA MANZANILLO",611,457,1068,3,6.206705673992444,-75.61417640906681,,,,,,,,
0100001990002,False,01,001,99,02,ANTIOQUIA,MEDELLIN,C.E. MARIA PAULINA TABORDA,17CORREGIMIENTO ALTAVISTA,"CLL 34 AB 126B 301 - VDA
TRAVESIAS EL CORAZON",131,95,226,1,6.247889323450228,-75.6362051146259,,,,,,,,
0100001990003,False,01,001,99,03,ANTIOQUIA,MEDELLIN,I.E. DEBORA ARANGO PEREZ,17CORREGIMIENTO ALTAVISTA,CL 18 103 160 ALTAVISTA,5123,4317,9440,26,6.223785163506692,-75.62633577934342,,,,,,,,
0100001990004,False,01,001,99,04,ANTIOQUIA,MEDELLIN,"PARROQ SAN JOSEMARIA ESCRIVA DE
BALAGUER",17CORREGIMIENTO ALTAVISTA,CL 31 AA 107 50,197,108,305,1,6.234210696535381,-75.62663864959761,,,,,,,,
0100001990010,False,01,001,99,10,ANTIOQUIA,MEDELLIN,IE FE Y ALEGRIA EL LIMONAR,"18CORR. SAN ANTONIO DE
PRADO","CL 55 SUR No 60 A-13 SAN
ANTONIO DE PRADO",5197,4071,9268,26,6.174665975211062,-75.6420677322165,,,,,,,,
0100001990017,False,01,001,99,17,ANTIOQUIA,MEDELLIN,IE HECTOR ROGELIO MONTOYA,19CORREGIMIENTO PALMITAS,CLL 20 No 32-60,1398,1283,2681,8,6.343360204286229,-75.688248605825,,,,,,,,
