mpio_reg_code_7,votantes,votos_validos,votos_blanco,votos_nulos,indig_0011,indig_0285,indig_0234,indig_0006,indig_0306,indig_0252,indig_0188,indig_0237,indig_0300,indig_0347,icand_0011_000000|SOLO POR LA LISTA,icand_0011_000201|MARTHA ISABEL PERALTA EPIEYU,icand_0011_000202|NELSON CUCUÑAME LULIGO,icand_0011_000203|JULIO CESAR ESTRADA CORDERO,icand_0285_000000|SOLO POR LA LISTA,icand_0285_000201|RICHARD HUMBERTO FUELANTALA DELGADO,icand_0285_000202|ANTONIO DE JESUS GUEVARA BETANCUR,icand_0285_000203|ZUNILDA AMAYA URIANA,icand_0234_000000|SOLO POR LA LISTA,icand_0234_000201|LOT USIEL VILLAZON ARIAS,icand_0234_000202|MARIA YANETH CASTILLO MARCHENA,icand_0234_000203|ATANACIO MOSCOTE GIL,icand_0006_000000|SOLO POR LA LISTA,icand_0006_000201|JESUS OMERO CUASAPUD CHASPUENGAL,icand_0006_000202|MARIA ESPERANZA TARAPUEZ GUEPUD,icand_0006_000203|RUBEN MARINO BORJE,icand_0306_000000|SOLO POR LA LISTA,icand_0306_000201|ANDRES AGREDA CHICUNQUE,icand_0252_000000|SOLO POR LA LISTA,icand_0252_000201|JOSE MANUEL MAESTRE BELLO,icand_0252_000202|HERMES BOCANEGRA BARBOSA,icand_0252_000203|MARIA ARIXMENDI JULIAN USNAS,icand_0188_000000|SOLO POR LA LISTA,icand_0188_000201|JOSE WILMAN TUMBO CHEPE,icand_0188_000202|MANUEL JESUS MAVISOY JUAGIBIOY,icand_0188_000203|LUZ EMILSE PANCHI,icand_0237_000000|SOLO POR LA LISTA,icand_0237_000201|CARLOS ALBERTO REDONDO RINCON,icand_0300_000000|SOLO POR LA LISTA,icand_0300_000202|ROSA ELENA MONTAÑO SALGADO,icand_0300_000203|OSWALDO WILFREDO HUETIO PRIETO,icand_0347_000000|SOLO POR LA LISTA,icand_0347_000201|FABIAN JOSE ARRIETA ALDANA,censo,mesas_total,mesas_escrutadas,turnout_pct,pct_blanco,pct_nulo,winner_col,winner_votes,winner_pct,winner,winner_color,mpio_name_reg,mpio_dane_code,mpio_name_dane,dept_reg_code,dept_dane_code
0100001,5168,3444,2367,967,249,212,46,216,81,17,142,29,44,41,56,123,41,29,41,105,51,15,46,0,0,0,35,58,34,89,81,0,17,0,0,0,32,64,28,18,29,0,14,19,11,41,0,0,0,0,,68.72822299651567,18.711300309597522,indig_0011,249,7.229965156794425,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,MEDELLIN,05001,MEDELLÍN,0100,01
0100004,13,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,85.71428571428571,0.0,indig_0188,1,14.285714285714285,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,#DA5403,ABEJORRAL,05002,ABEJORRAL,0100,01
0100007,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,0.0,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,ABRIAQUI,05004,ABRIAQUÍ,0100,01
0100010,27,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,55.55555555555556,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,ALEJANDRIA,05021,ALEJANDRÍA,0100,01
0100013,123,24,16,36,0,1,0,0,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,,66.66666666666666,29.268292682926827,indig_0306,2,8.333333333333332,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",#659A02,AMAGA,05030,AMAGÁ,0100,01
0100016,26,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,34.61538461538461,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,AMALFI,05031,AMALFI,0100,01
0100019,69,16,10,23,2,2,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,62.5,33.33333333333333,indig_0011,2,12.5,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,ANDES,05034,ANDES,0100,01
0100022,30,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,60.0,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,ANGELOPOLIS,05036,ANGELÓPOLIS,0100,01
0100025,50,17,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,40.0,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,ANGOSTURA,05038,ANGOSTURA,0100,01
0100028,16,14,2,1,8,1,0,2,0,0,0,1,0,0,0,6,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,14.285714285714285,6.25,indig_0011,8,57.14285714285714,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,ANORI,05040,ANORÍ,0100,01
0100031,41,25,19,10,3,1,0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,76.0,24.390243902439025,indig_0011,3,12.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,ANTIOQUIA,05042,SANTA FÉ DE ANTIOQUIA,0100,01
0100034,47,13,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,48.93617021276596,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,ANZA,05044,ANZÁ,0100,01
0100035,463,275,143,66,73,8,1,13,5,0,20,2,8,2,11,49,12,1,3,3,2,0,1,0,0,0,2,6,3,2,5,0,0,0,0,0,9,10,1,0,2,0,3,2,3,2,0,0,0,0,,52.0,14.254859611231103,indig_0011,73,26.545454545454543,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,APARTADO,05045,APARTADÓ,0100,01
0100037,367,270,21,39,230,8,1,0,0,0,10,0,0,0,19,200,11,0,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,2,0,0,0,0,0,0,0,0,0,0,,7.777777777777778,10.626702997275205,indig_0011,230,85.18518518518519,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,ARBOLETES,05051,ARBOLETES,0100,01
0100039,24,5,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,80.0,20.833333333333336,indig_0300,1,20.0,MOVIMIENTO SI,#E538E8,ARGELIA,05055,ARGELIA,0100,01
0100040,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,40.0,indig_0011,0,,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,ARMENIA,05059,ARMENIA,0100,01
0100043,302,159,117,61,4,5,1,27,3,0,0,0,1,1,2,2,0,0,1,2,1,1,1,0,0,0,1,26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,73.58490566037736,20.198675496688743,indig_0006,27,16.9811320754717,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,BARBOSA,05079,BARBOSA,0100,01
0100046,12,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,33.33333333333333,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,BELMIRA,05086,BELMIRA,0100,01
0100049,1540,956,713,311,76,40,10,26,44,2,18,4,12,11,19,29,21,7,12,15,11,2,10,0,0,0,5,4,5,12,44,0,2,0,0,0,2,9,4,3,4,0,7,5,0,11,0,0,0,0,,74.581589958159,20.194805194805195,indig_0011,76,7.949790794979079,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,BELLO,05088,BELLO,0100,01
0100052,9,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,66.66666666666666,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,BETANIA,05091,BETANIA,0100,01
0100055,30,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50.0,3.3333333333333335,indig_0006,1,50.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,BETULIA,05093,BETULIA,0100,01
0100058,122,103,2,8,97,1,0,0,1,0,2,0,0,0,7,88,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.9417475728155338,6.557377049180328,indig_0011,97,94.1747572815534,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,BOLIVAR,05101,CIUDAD BOLÍVAR,0100,01
0100061,42,8,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,52.38095238095239,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,BURITICA,05113,BURITICÁ,0100,01
0100062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,indig_0011,0,,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,BRICEÑO,05107,BRICEÑO,0100,01
0100064,243,86,59,38,10,4,0,10,0,0,2,0,1,0,1,3,3,3,3,0,1,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,,68.6046511627907,15.637860082304528,indig_0011,10,11.627906976744185,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,CACERES,05120,CÁCERES,0100,01
0100067,21,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,38.095238095238095,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,CAICEDO,05125,CAICEDO,0100,01
0100070,133,65,51,36,6,0,0,5,1,0,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,78.46153846153847,27.06766917293233,indig_0011,6,9.230769230769232,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,CALDAS,05129,CALDAS,0100,01
0100073,39,13,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,23.076923076923077,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,CAMPAMENTO,05134,CAMPAMENTO,0100,01
0100076,85,6,5,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83.33333333333334,38.82352941176471,indig_0006,1,16.666666666666664,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,CAÑASGORDAS,05138,CAÑASGORDAS,0100,01
0100078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,indig_0011,0,,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,CARACOLI,05142,CARACOLÍ,0100,01
0100079,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,indig_0011,1,100.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,CARAMANTA,05145,CARAMANTA,0100,01
0100080,192,108,64,22,7,9,0,5,1,5,10,0,4,3,2,3,2,0,3,4,2,0,0,0,0,0,1,3,1,0,1,0,5,0,0,0,1,7,2,0,0,0,1,3,0,3,0,0,0,0,,59.25925925925925,11.458333333333332,indig_0188,10,9.25925925925926,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,#DA5403,CAREPA,05147,CAREPA,0100,01
0100082,130,84,70,31,1,5,0,8,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83.33333333333334,23.846153846153847,indig_0006,8,9.523809523809524,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,CARMEN DE VIBORAL,05148,EL CARMEN DE VIBORAL,0100,01
0100085,11,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,27.27272727272727,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,CAROLINA,05150,CAROLINA,0100,01
0100088,520,200,99,142,62,3,1,3,4,1,14,1,9,3,17,34,8,3,2,0,0,1,1,0,0,0,1,0,1,1,4,0,1,0,0,0,4,3,3,4,1,0,7,2,0,3,0,0,0,0,,49.5,27.307692307692307,indig_0011,62,31.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,CAUCASIA,05154,CAUCASIA,0100,01
0100091,51,6,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,27.450980392156865,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,CISNEROS,05190,CISNEROS,0100,01
0100094,21,18,2,2,16,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.11111111111111,9.523809523809524,indig_0011,16,88.88888888888889,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,COCORNA,05197,COCORNÁ,0100,01
0100097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,indig_0011,0,,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,CONCEPCION,05206,CONCEPCIÓN,0100,01
0100100,17,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,29.411764705882355,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,CONCORDIA,05209,CONCORDIA,0100,01
0100103,203,116,92,50,8,5,0,6,0,0,3,1,0,1,2,4,1,1,1,2,2,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,,79.3103448275862,24.63054187192118,indig_0011,8,6.896551724137931,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,COPACABANA,05212,COPACABANA,0100,01
0100106,306,191,73,33,89,6,3,5,3,0,8,0,2,2,14,64,6,5,3,2,0,1,3,0,0,0,2,2,0,1,3,0,0,0,0,0,3,4,1,0,0,0,0,0,2,2,0,0,0,0,,38.21989528795812,10.784313725490197,indig_0011,89,46.596858638743456,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,CHIGORODO,05172,CHIGORODÓ,0100,01
0100109,107,67,13,15,50,0,1,1,1,0,1,0,0,0,7,40,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,19.402985074626866,14.018691588785046,indig_0011,50,74.6268656716418,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,DABEIBA,05234,DABEIBA,0100,01
0100112,52,14,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,28.846153846153843,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,DON MATIAS,05237,DONMATÍAS,0100,01
0100115,37,11,7,8,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,63.63636363636363,21.62162162162162,indig_0234,1,9.090909090909092,ASOCIACIÓN DE CABILDOS INDÍGENAS POR COLOMBIA,#0B5C59,EBEJICO,05240,EBÉJICO,0100,01
0100117,275,113,55,40,36,4,0,6,0,0,8,2,1,1,5,20,6,5,1,0,2,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,2,2,3,1,2,0,1,0,0,1,0,0,0,0,,48.67256637168141,14.545454545454545,indig_0011,36,31.858407079646017,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,EL BAGRE,05250,EL BAGRE,0100,01
0100118,47,23,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,27.659574468085108,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,ENTRERRIOS,05264,ENTRERRÍOS,0100,01
0100121,483,324,266,85,14,15,1,12,5,1,4,2,3,1,2,9,1,2,3,11,1,0,1,0,0,0,0,8,0,4,5,0,1,0,0,0,0,3,0,1,2,0,1,2,0,1,0,0,0,0,,82.09876543209876,17.598343685300208,indig_0285,15,4.62962962962963,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,#811EC5,ENVIGADO,05266,ENVIGADO,0100,01
0100124,73,14,9,32,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,64.28571428571429,43.83561643835616,indig_0188,2,14.285714285714285,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,#DA5403,FREDONIA,05282,FREDONIA,0100,01
0100127,125,72,15,15,46,6,0,1,2,0,1,0,1,0,2,42,1,1,3,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,20.833333333333336,12.0,indig_0011,46,63.888888888888886,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,FRONTINO,05284,FRONTINO,0100,01
0100130,17,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,23.52941176470588,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,GIRALDO,05306,GIRALDO,0100,01
0100133,301,170,135,93,5,3,9,3,1,1,8,2,2,1,2,1,1,1,1,2,0,0,9,0,0,0,1,2,0,0,1,0,1,0,0,0,2,4,1,1,2,0,1,1,0,1,0,0,0,0,,79.41176470588235,30.89700996677741,indig_0234,9,5.294117647058823,ASOCIACIÓN DE CABILDOS INDÍGENAS POR COLOMBIA,#0B5C59,GIRARDOTA,05308,GIRARDOTA,0100,01
0100136,13,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,53.84615384615385,indig_0285,1,100.0,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,#811EC5,GOMEZ PLATA,05310,GÓMEZ PLATA,0100,01
0100139,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,indig_0011,1,100.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,GRANADA,05313,GRANADA,0100,01
0100140,38,7,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,28.947368421052634,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,GUADALUPE,05315,GUADALUPE,0100,01
0100142,129,64,54,41,2,0,1,5,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,84.375,31.782945736434108,indig_0006,5,7.8125,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,GUARNE,05318,GUARNE,0100,01
0100145,34,3,2,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,66.66666666666666,38.23529411764706,indig_0011,1,33.33333333333333,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,GUATAPE,05321,GUATAPÉ,0100,01
0100148,23,22,0,0,21,1,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,indig_0011,21,95.45454545454545,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,HELICONIA,05347,HELICONIA,0100,01
0100150,31,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,32.25806451612903,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,HISPANIA,05353,HISPANIA,0100,01
0100151,702,408,266,157,28,20,11,51,2,1,12,3,5,9,5,15,4,4,3,11,5,1,11,0,0,0,5,35,6,5,2,0,1,0,0,0,4,6,1,1,3,0,2,2,1,9,0,0,0,0,,65.19607843137256,22.364672364672362,indig_0006,51,12.5,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,ITAGUI,05360,ITAGÜÍ,0100,01
0100154,33,19,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,18.181818181818183,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,ITUANGO,05361,ITUANGO,0100,01
0100157,92,47,13,6,29,0,0,0,3,0,0,1,0,1,6,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,27.659574468085108,6.521739130434782,indig_0011,29,61.702127659574465,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,JARDIN,05364,JARDÍN,0100,01
0100160,38,18,16,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,88.88888888888889,15.789473684210526,indig_0006,2,11.11111111111111,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,JERICO,05368,JERICÓ,0100,01
0100163,107,57,33,15,7,6,1,6,0,1,2,0,0,1,1,3,3,0,1,3,1,1,1,0,0,0,1,0,0,5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,,57.89473684210527,14.018691588785046,indig_0011,7,12.280701754385964,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,LA CEJA,05376,LA CEJA,0100,01
0100166,142,69,54,34,6,3,1,0,1,0,3,0,1,0,2,4,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,,78.26086956521739,23.943661971830984,indig_0011,6,8.695652173913043,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,LA ESTRELLA,05380,LA ESTRELLA,0100,01
