mesa_id,partido_posicion,partido_nombre,votos_pre_recount,votos_post_recount,delta,delta_pct
086719,24,AHORA NACIÓN - AN,3.0,3.0,0.0,0.0
086719,25,LIBERTAD POPULAR,0.0,0.0,0.0,
086719,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
086719,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
086719,28,PERÚ MODERNO,0.0,0.0,0.0,
086719,29,PARTIDO POLÍTICO PERÚ PRIMERO,1.0,1.0,0.0,0.0
086719,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
086719,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.0,0.0,0.0,
086719,32,PARTIDO APRISTA PERUANO,3.0,3.0,0.0,0.0
086719,33,RENOVACIÓN POPULAR,36.0,38.0,2.0,5.555555555555555
086719,34,PARTIDO DEMÓCRATA UNIDO PERÚ,0.0,0.0,0.0,
086719,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
086719,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
086719,37,UNIDAD NACIONAL,0.0,0.0,0.0,
086719,38,PARTIDO MORADO,0.0,0.0,0.0,
086719,80,VOTOS EN BLANCO,23.0,19.0,-4.0,-17.391304347826086
086719,81,VOTOS NULOS,2.0,1.0,-1.0,-50.0
086719,99,TOTAL DE CIUDADANOS QUE VOTARON,110.0,110.0,0.0,0.0
086767,1,ALIANZA ELECTORAL VENCEREMOS,0.0,0.0,0.0,
086767,2,PARTIDO PATRIÓTICO DEL PERÚ,0.0,0.0,0.0,
086767,3,PARTIDO CÍVICO OBRAS,0.0,4.0,4.0,
086767,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
086767,5,PARTIDO DEMÓCRATA VERDE,0.0,1.0,1.0,
086767,6,PARTIDO DEL BUEN GOBIERNO,0.0,6.0,6.0,
086767,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
086767,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
086767,9,PROGRESEMOS,0.0,0.0,0.0,
086767,10,PARTIDO SICREO,0.0,0.0,0.0,
086767,11,PARTIDO PAÍS PARA TODOS,0.0,3.0,3.0,
086767,12,PARTIDO FRENTE DE LA ESPERANZA 2021,0.0,0.0,0.0,
086767,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.0,0.0,0.0,
086767,14,PARTIDO CIUDADANOS POR EL PERÚ,0.0,,,
086767,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0.0,3.0,3.0,
086767,16,JUNTOS POR EL PERÚ,0.0,2.0,2.0,
086767,17,PODEMOS PERÚ,0.0,0.0,0.0,
086767,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
086767,19,FE EN EL PERÚ,0.0,0.0,0.0,
086767,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
086767,21,FUERZA POPULAR,0.0,11.0,11.0,
086767,22,ALIANZA PARA EL PROGRESO,0.0,0.0,0.0,
086767,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0.0,0.0,0.0,
086767,24,AHORA NACIÓN - AN,0.0,2.0,2.0,
086767,25,LIBERTAD POPULAR,0.0,0.0,0.0,
086767,26,UN CAMINO DIFERENTE,0.0,1.0,1.0,
086767,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
086767,28,PERÚ MODERNO,0.0,0.0,0.0,
086767,29,PARTIDO POLÍTICO PERÚ PRIMERO,0.0,0.0,0.0,
086767,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
086767,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.0,0.0,0.0,
086767,32,PARTIDO APRISTA PERUANO,0.0,0.0,0.0,
086767,33,RENOVACIÓN POPULAR,0.0,37.0,37.0,
086767,34,PARTIDO DEMÓCRATA UNIDO PERÚ,0.0,0.0,0.0,
086767,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
086767,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
086767,37,UNIDAD NACIONAL,0.0,0.0,0.0,
086767,38,PARTIDO MORADO,0.0,0.0,0.0,
086767,80,VOTOS EN BLANCO,0.0,20.0,20.0,
086767,81,VOTOS NULOS,0.0,2.0,2.0,
086767,99,TOTAL DE CIUDADANOS QUE VOTARON,0.0,92.0,92.0,
086769,1,ALIANZA ELECTORAL VENCEREMOS,0.0,1.0,1.0,
086769,2,PARTIDO PATRIÓTICO DEL PERÚ,0.0,1.0,1.0,
086769,3,PARTIDO CÍVICO OBRAS,0.0,10.0,10.0,
086769,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
086769,5,PARTIDO DEMÓCRATA VERDE,0.0,0.0,0.0,
086769,6,PARTIDO DEL BUEN GOBIERNO,0.0,13.0,13.0,
086769,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
086769,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
086769,9,PROGRESEMOS,0.0,0.0,0.0,
086769,10,PARTIDO SICREO,0.0,2.0,2.0,
086769,11,PARTIDO PAÍS PARA TODOS,0.0,8.0,8.0,
086769,12,PARTIDO FRENTE DE LA ESPERANZA 2021,0.0,0.0,0.0,
086769,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.0,0.0,0.0,
086769,14,PARTIDO CIUDADANOS POR EL PERÚ,0.0,,,
086769,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0.0,6.0,6.0,
086769,16,JUNTOS POR EL PERÚ,0.0,3.0,3.0,
086769,17,PODEMOS PERÚ,0.0,0.0,0.0,
086769,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
086769,19,FE EN EL PERÚ,0.0,1.0,1.0,
086769,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
086769,21,FUERZA POPULAR,0.0,15.0,15.0,
086769,22,ALIANZA PARA EL PROGRESO,0.0,1.0,1.0,
086769,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0.0,0.0,0.0,
086769,24,AHORA NACIÓN - AN,0.0,4.0,4.0,
086769,25,LIBERTAD POPULAR,0.0,0.0,0.0,
086769,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
086769,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
086769,28,PERÚ MODERNO,0.0,0.0,0.0,
086769,29,PARTIDO POLÍTICO PERÚ PRIMERO,0.0,1.0,1.0,
086769,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
086769,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.0,0.0,0.0,
086769,32,PARTIDO APRISTA PERUANO,0.0,1.0,1.0,
086769,33,RENOVACIÓN POPULAR,0.0,28.0,28.0,
086769,34,PARTIDO DEMÓCRATA UNIDO PERÚ,0.0,0.0,0.0,
086769,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
086769,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
086769,37,UNIDAD NACIONAL,0.0,0.0,0.0,
086769,38,PARTIDO MORADO,0.0,1.0,1.0,
086769,80,VOTOS EN BLANCO,0.0,23.0,23.0,
086769,81,VOTOS NULOS,0.0,7.0,7.0,
086769,99,TOTAL DE CIUDADANOS QUE VOTARON,0.0,126.0,126.0,
086772,1,ALIANZA ELECTORAL VENCEREMOS,0.0,0.0,0.0,
086772,2,PARTIDO PATRIÓTICO DEL PERÚ,0.0,0.0,0.0,
086772,3,PARTIDO CÍVICO OBRAS,0.0,1.0,1.0,
086772,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
086772,5,PARTIDO DEMÓCRATA VERDE,0.0,0.0,0.0,
086772,6,PARTIDO DEL BUEN GOBIERNO,0.0,11.0,11.0,
086772,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
086772,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
086772,9,PROGRESEMOS,0.0,0.0,0.0,
086772,10,PARTIDO SICREO,0.0,0.0,0.0,
086772,11,PARTIDO PAÍS PARA TODOS,0.0,7.0,7.0,
086772,12,PARTIDO FRENTE DE LA ESPERANZA 2021,0.0,0.0,0.0,
086772,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.0,0.0,0.0,
086772,14,PARTIDO CIUDADANOS POR EL PERÚ,0.0,,,
086772,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0.0,3.0,3.0,
086772,16,JUNTOS POR EL PERÚ,0.0,0.0,0.0,
086772,17,PODEMOS PERÚ,0.0,0.0,0.0,
086772,18,PARTIDO DEMOCRATICO FEDERAL,0.0,1.0,1.0,
086772,19,FE EN EL PERÚ,0.0,0.0,0.0,
086772,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
086772,21,FUERZA POPULAR,0.0,11.0,11.0,
086772,22,ALIANZA PARA EL PROGRESO,0.0,0.0,0.0,
086772,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0.0,1.0,1.0,
086772,24,AHORA NACIÓN - AN,0.0,3.0,3.0,
086772,25,LIBERTAD POPULAR,0.0,0.0,0.0,
086772,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
086772,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
086772,28,PERÚ MODERNO,0.0,0.0,0.0,
086772,29,PARTIDO POLÍTICO PERÚ PRIMERO,0.0,0.0,0.0,
086772,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
086772,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.0,1.0,1.0,
086772,32,PARTIDO APRISTA PERUANO,0.0,1.0,1.0,
086772,33,RENOVACIÓN POPULAR,0.0,53.0,53.0,
086772,34,PARTIDO DEMÓCRATA UNIDO PERÚ,0.0,0.0,0.0,
086772,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
086772,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
086772,37,UNIDAD NACIONAL,0.0,1.0,1.0,
086772,38,PARTIDO MORADO,0.0,0.0,0.0,
086772,80,VOTOS EN BLANCO,0.0,11.0,11.0,
086772,81,VOTOS NULOS,0.0,1.0,1.0,
086772,99,TOTAL DE CIUDADANOS QUE VOTARON,0.0,106.0,106.0,
086780,1,ALIANZA ELECTORAL VENCEREMOS,0.0,0.0,0.0,
086780,2,PARTIDO PATRIÓTICO DEL PERÚ,0.0,0.0,0.0,
086780,3,PARTIDO CÍVICO OBRAS,0.0,4.0,4.0,
086780,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
086780,5,PARTIDO DEMÓCRATA VERDE,0.0,0.0,0.0,
086780,6,PARTIDO DEL BUEN GOBIERNO,0.0,9.0,9.0,
086780,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
086780,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
086780,9,PROGRESEMOS,0.0,0.0,0.0,
086780,10,PARTIDO SICREO,0.0,2.0,2.0,
086780,11,PARTIDO PAÍS PARA TODOS,0.0,8.0,8.0,
086780,12,PARTIDO FRENTE DE LA ESPERANZA 2021,0.0,2.0,2.0,
086780,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.0,1.0,1.0,
086780,14,PARTIDO CIUDADANOS POR EL PERÚ,0.0,,,
086780,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0.0,0.0,0.0,
086780,16,JUNTOS POR EL PERÚ,0.0,0.0,0.0,
086780,17,PODEMOS PERÚ,0.0,0.0,0.0,
086780,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
086780,19,FE EN EL PERÚ,0.0,0.0,0.0,
086780,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
086780,21,FUERZA POPULAR,0.0,11.0,11.0,
086780,22,ALIANZA PARA EL PROGRESO,0.0,0.0,0.0,
086780,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0.0,0.0,0.0,
086780,24,AHORA NACIÓN - AN,0.0,10.0,10.0,
086780,25,LIBERTAD POPULAR,0.0,0.0,0.0,
086780,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
086780,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
086780,28,PERÚ MODERNO,0.0,0.0,0.0,
086780,29,PARTIDO POLÍTICO PERÚ PRIMERO,0.0,0.0,0.0,
086780,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
086780,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.0,0.0,0.0,
086780,32,PARTIDO APRISTA PERUANO,0.0,1.0,1.0,
086780,33,RENOVACIÓN POPULAR,0.0,40.0,40.0,
086780,34,PARTIDO DEMÓCRATA UNIDO PERÚ,0.0,1.0,1.0,
086780,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
086780,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
086780,37,UNIDAD NACIONAL,0.0,0.0,0.0,
086780,38,PARTIDO MORADO,0.0,2.0,2.0,
086780,80,VOTOS EN BLANCO,0.0,15.0,15.0,
086780,81,VOTOS NULOS,0.0,2.0,2.0,
086780,99,TOTAL DE CIUDADANOS QUE VOTARON,0.0,108.0,108.0,
086782,1,ALIANZA ELECTORAL VENCEREMOS,0.0,0.0,0.0,
086782,2,PARTIDO PATRIÓTICO DEL PERÚ,0.0,1.0,1.0,
086782,3,PARTIDO CÍVICO OBRAS,0.0,9.0,9.0,
086782,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
086782,5,PARTIDO DEMÓCRATA VERDE,0.0,0.0,0.0,
086782,6,PARTIDO DEL BUEN GOBIERNO,0.0,8.0,8.0,
086782,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
086782,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
086782,9,PROGRESEMOS,0.0,0.0,0.0,
086782,10,PARTIDO SICREO,0.0,2.0,2.0,
086782,11,PARTIDO PAÍS PARA TODOS,0.0,3.0,3.0,
086782,12,PARTIDO FRENTE DE LA ESPERANZA 2021,0.0,3.0,3.0,
086782,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.0,0.0,0.0,
086782,14,PARTIDO CIUDADANOS POR EL PERÚ,0.0,,,
086782,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0.0,2.0,2.0,
086782,16,JUNTOS POR EL PERÚ,0.0,0.0,0.0,
086782,17,PODEMOS PERÚ,0.0,0.0,0.0,
086782,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
086782,19,FE EN EL PERÚ,0.0,0.0,0.0,
086782,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
086782,21,FUERZA POPULAR,0.0,13.0,13.0,
086782,22,ALIANZA PARA EL PROGRESO,0.0,0.0,0.0,
086782,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0.0,0.0,0.0,
086782,24,AHORA NACIÓN - AN,0.0,9.0,9.0,
086782,25,LIBERTAD POPULAR,0.0,0.0,0.0,
086782,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
086782,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
086782,28,PERÚ MODERNO,0.0,0.0,0.0,
086782,29,PARTIDO POLÍTICO PERÚ PRIMERO,0.0,0.0,0.0,
086782,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
086782,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.0,1.0,1.0,
086782,32,PARTIDO APRISTA PERUANO,0.0,1.0,1.0,
086782,33,RENOVACIÓN POPULAR,0.0,39.0,39.0,
086782,34,PARTIDO DEMÓCRATA UNIDO PERÚ,0.0,0.0,0.0,
086782,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
086782,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
086782,37,UNIDAD NACIONAL,0.0,1.0,1.0,
086782,38,PARTIDO MORADO,0.0,0.0,0.0,
086782,80,VOTOS EN BLANCO,0.0,15.0,15.0,
086782,81,VOTOS NULOS,0.0,2.0,2.0,
086782,99,TOTAL DE CIUDADANOS QUE VOTARON,110.0,109.0,-1.0,-0.9090909090909091
086783,1,ALIANZA ELECTORAL VENCEREMOS,0.0,0.0,0.0,
086783,2,PARTIDO PATRIÓTICO DEL PERÚ,0.0,0.0,0.0,
086783,3,PARTIDO CÍVICO OBRAS,0.0,6.0,6.0,
086783,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
086783,5,PARTIDO DEMÓCRATA VERDE,0.0,0.0,0.0,
086783,6,PARTIDO DEL BUEN GOBIERNO,0.0,7.0,7.0,
086783,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
086783,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
086783,9,PROGRESEMOS,0.0,0.0,0.0,
086783,10,PARTIDO SICREO,0.0,1.0,1.0,
086783,11,PARTIDO PAÍS PARA TODOS,0.0,6.0,6.0,
086783,12,PARTIDO FRENTE DE LA ESPERANZA 2021,0.0,0.0,0.0,
086783,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.0,0.0,0.0,
086783,14,PARTIDO CIUDADANOS POR EL PERÚ,0.0,,,
086783,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0.0,1.0,1.0,
086783,16,JUNTOS POR EL PERÚ,0.0,1.0,1.0,
086783,17,PODEMOS PERÚ,0.0,1.0,1.0,
086783,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
086783,19,FE EN EL PERÚ,0.0,0.0,0.0,
086783,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
086783,21,FUERZA POPULAR,0.0,19.0,19.0,
086783,22,ALIANZA PARA EL PROGRESO,0.0,0.0,0.0,
086783,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0.0,1.0,1.0,
086783,24,AHORA NACIÓN - AN,0.0,11.0,11.0,
086783,25,LIBERTAD POPULAR,0.0,0.0,0.0,
086783,26,UN CAMINO DIFERENTE,0.0,1.0,1.0,
086783,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,1.0,1.0,
086783,28,PERÚ MODERNO,0.0,0.0,0.0,
086783,29,PARTIDO POLÍTICO PERÚ PRIMERO,0.0,0.0,0.0,
086783,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
086783,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.0,0.0,0.0,
086783,32,PARTIDO APRISTA PERUANO,0.0,0.0,0.0,
086783,33,RENOVACIÓN POPULAR,0.0,42.0,42.0,
086783,34,PARTIDO DEMÓCRATA UNIDO PERÚ,0.0,1.0,1.0,
086783,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
086783,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
086783,37,UNIDAD NACIONAL,0.0,0.0,0.0,
086783,38,PARTIDO MORADO,0.0,0.0,0.0,
086783,80,VOTOS EN BLANCO,0.0,16.0,16.0,
086783,81,VOTOS NULOS,0.0,2.0,2.0,
086783,99,TOTAL DE CIUDADANOS QUE VOTARON,0.0,117.0,117.0,
086785,1,ALIANZA ELECTORAL VENCEREMOS,0.0,0.0,0.0,
086785,2,PARTIDO PATRIÓTICO DEL PERÚ,0.0,1.0,1.0,
086785,3,PARTIDO CÍVICO OBRAS,0.0,3.0,3.0,
086785,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
086785,5,PARTIDO DEMÓCRATA VERDE,0.0,0.0,0.0,
086785,6,PARTIDO DEL BUEN GOBIERNO,0.0,11.0,11.0,
086785,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
086785,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
086785,9,PROGRESEMOS,0.0,0.0,0.0,
086785,10,PARTIDO SICREO,0.0,0.0,0.0,
086785,11,PARTIDO PAÍS PARA TODOS,0.0,6.0,6.0,
086785,12,PARTIDO FRENTE DE LA ESPERANZA 2021,0.0,0.0,0.0,
086785,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.0,0.0,0.0,
086785,14,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
086785,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0.0,2.0,2.0,
086785,16,JUNTOS POR EL PERÚ,0.0,0.0,0.0,
086785,17,PODEMOS PERÚ,0.0,0.0,0.0,
086785,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
086785,19,FE EN EL PERÚ,0.0,0.0,0.0,
086785,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
086785,21,FUERZA POPULAR,0.0,9.0,9.0,
086785,22,ALIANZA PARA EL PROGRESO,0.0,0.0,0.0,
086785,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0.0,1.0,1.0,
086785,24,AHORA NACIÓN - AN,0.0,6.0,6.0,
086785,25,LIBERTAD POPULAR,0.0,0.0,0.0,
086785,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
086785,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
086785,28,PERÚ MODERNO,0.0,0.0,0.0,
086785,29,PARTIDO POLÍTICO PERÚ PRIMERO,0.0,0.0,0.0,
086785,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
086785,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.0,1.0,1.0,
086785,32,PARTIDO APRISTA PERUANO,0.0,1.0,1.0,
086785,33,RENOVACIÓN POPULAR,0.0,45.0,45.0,
086785,34,PARTIDO DEMÓCRATA UNIDO PERÚ,0.0,0.0,0.0,
086785,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
086785,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
086785,37,UNIDAD NACIONAL,0.0,1.0,1.0,
086785,38,PARTIDO MORADO,0.0,0.0,0.0,
086785,80,VOTOS EN BLANCO,0.0,16.0,16.0,
086785,81,VOTOS NULOS,0.0,6.0,6.0,
086785,99,TOTAL DE CIUDADANOS QUE VOTARON,0.0,109.0,109.0,
086789,1,ALIANZA ELECTORAL VENCEREMOS,0.0,0.0,0.0,
086789,2,PARTIDO PATRIÓTICO DEL PERÚ,0.0,1.0,1.0,
086789,3,PARTIDO CÍVICO OBRAS,0.0,1.0,1.0,
086789,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
086789,5,PARTIDO DEMÓCRATA VERDE,0.0,0.0,0.0,
086789,6,PARTIDO DEL BUEN GOBIERNO,0.0,8.0,8.0,
086789,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
086789,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
086789,9,PROGRESEMOS,0.0,0.0,0.0,
086789,10,PARTIDO SICREO,0.0,1.0,1.0,
086789,11,PARTIDO PAÍS PARA TODOS,0.0,5.0,5.0,
086789,12,PARTIDO FRENTE DE LA ESPERANZA 2021,0.0,0.0,0.0,
086789,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.0,0.0,0.0,
086789,14,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
086789,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0.0,5.0,5.0,
086789,16,JUNTOS POR EL PERÚ,0.0,0.0,0.0,
086789,17,PODEMOS PERÚ,0.0,0.0,0.0,
086789,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
086789,19,FE EN EL PERÚ,0.0,0.0,0.0,
086789,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
086789,21,FUERZA POPULAR,0.0,14.0,14.0,
086789,22,ALIANZA PARA EL PROGRESO,0.0,0.0,0.0,
086789,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0.0,0.0,0.0,
086789,24,AHORA NACIÓN - AN,0.0,3.0,3.0,
086789,25,LIBERTAD POPULAR,0.0,0.0,0.0,
086789,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
086789,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,1.0,1.0,
086789,28,PERÚ MODERNO,0.0,0.0,0.0,
086789,29,PARTIDO POLÍTICO PERÚ PRIMERO,0.0,0.0,0.0,
086789,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
086789,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.0,0.0,0.0,
086789,32,PARTIDO APRISTA PERUANO,0.0,1.0,1.0,
086789,33,RENOVACIÓN POPULAR,0.0,38.0,38.0,
086789,34,PARTIDO DEMÓCRATA UNIDO PERÚ,0.0,0.0,0.0,
086789,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
086789,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
086789,37,UNIDAD NACIONAL,0.0,0.0,0.0,
086789,38,PARTIDO MORADO,0.0,0.0,0.0,
086789,80,VOTOS EN BLANCO,0.0,17.0,17.0,
086789,81,VOTOS NULOS,0.0,1.0,1.0,
086789,99,TOTAL DE CIUDADANOS QUE VOTARON,0.0,96.0,96.0,
086797,1,ALIANZA ELECTORAL VENCEREMOS,0.0,0.0,0.0,
086797,2,PARTIDO PATRIÓTICO DEL PERÚ,0.0,0.0,0.0,
086797,3,PARTIDO CÍVICO OBRAS,0.0,6.0,6.0,
086797,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
086797,5,PARTIDO DEMÓCRATA VERDE,0.0,1.0,1.0,
086797,6,PARTIDO DEL BUEN GOBIERNO,0.0,10.0,10.0,
086797,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
086797,8,PARTIDO POLÍTICO PRIN,0.0,1.0,1.0,
086797,9,PROGRESEMOS,0.0,0.0,0.0,
086797,10,PARTIDO SICREO,0.0,1.0,1.0,
086797,11,PARTIDO PAÍS PARA TODOS,0.0,7.0,7.0,
086797,12,PARTIDO FRENTE DE LA ESPERANZA 2021,0.0,1.0,1.0,
086797,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.0,1.0,1.0,
086797,14,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
086797,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0.0,6.0,6.0,
086797,16,JUNTOS POR EL PERÚ,0.0,2.0,2.0,
