ubigeo,departamento,provincia,distrito,electores,area_km2,population_density,keiko_2021_share,castillo_2021_share,rural,agua,trabajo,sis,educacion,pobreza
121004,La Libertad,Julcán,Huaso,5164.0,438.5121,11.7762,28.7867,71.2133,100.0,81.856,26.5804,83.8918,22.9767,59.100246999999996
120401,La Libertad,Otuzco,Otuzco,23320.0,401.8332,58.034,47.2971,52.7029,44.255,88.429,32.873,67.7686,33.2983,34.779792
120402,La Libertad,Otuzco,Agallpampa,6572.0,258.1377,25.4593,47.9871,52.0129,100.0,79.3057,24.0457,83.6035,25.107,44.90042699999999
120403,La Libertad,Otuzco,Charat,2447.0,65.8189,37.1778,57.108,42.892,100.0,92.9104,25.9611,80.0826,26.788,42.108385999999996
120404,La Libertad,Otuzco,Huaranchal,4558.0,135.1708,33.7203,65.8423,34.1577,100.0,85.6273,38.6555,56.1421,29.3753,51.745045999999995
120405,La Libertad,Otuzco,La Cuesta,1009.0,41.4005,24.3717,51.0689,48.9311,100.0,97.4522,22.8007,83.7134,26.2976,56.624864
120413,La Libertad,Otuzco,Mache,3157.0,37.2753,84.6942,49.3418,50.6582,100.0,89.5778,19.4614,88.2287,31.3526,49.631062
120408,La Libertad,Otuzco,Paranday,875.0,22.1031,39.5872,41.8421,58.1579,100.0,98.0583,9.8326,90.2486,20.6827,59.587084000000004
120409,La Libertad,Otuzco,Salpo,4672.0,195.5166,23.8957,45.0113,54.9887,100.0,73.5054,25.8653,78.8715,33.2246,47.078978
120410,La Libertad,Otuzco,Sinsicap,7383.0,453.3655,16.2849,33.2453,66.7547,67.9181,86.2559,34.6429,90.2304,19.8997,65.320656
120411,La Libertad,Otuzco,Usquil,19987.0,467.0778,42.7916,47.3448,52.6552,83.1261,92.5878,28.8801,70.7967,18.9619,55.754524
120501,La Libertad,Pacasmayo,San Pedro De Lloc,15128.0,682.3641,22.17,51.3388,48.6612,5.1426,80.3005,39.6375,40.7382,61.4239,21.034851
120503,La Libertad,Pacasmayo,Guadalupe,31256.0,167.4354,186.675,57.3417,42.6583,8.4467,74.7007,35.9184,53.4152,54.3607,30.476067
120504,La Libertad,Pacasmayo,Jequetepeque,3360.0,48.7533,68.9184,54.5759,45.4241,7.6161,98.9796,40.2281,51.499,51.8613,39.803324
120506,La Libertad,Pacasmayo,Pacasmayo,25517.0,34.4741,740.1789,62.0277,37.9723,0.1036,68.7542,38.3653,37.3528,65.2059,11.573224999999999
120508,La Libertad,Pacasmayo,San José,10232.0,178.1381,57.4386,54.9887,45.0113,8.4366,64.8135,33.8779,60.529,48.913,33.728335
120601,La Libertad,Pataz,Tayabamba,11066.0,337.8805,32.7512,33.8939,66.1061,67.9504,84.0248,23.8133,69.1513,35.2405,37.842299
120602,La Libertad,Pataz,Buldibuyo,3250.0,229.976,14.1319,43.3898,56.6102,100.0,75.565,27.9579,66.3431,34.4512,50.457834000000005
120603,La Libertad,Pataz,Chillia,10198.0,308.5817,33.048,48.3589,51.6411,81.4266,81.4136,12.0738,82.8053,27.1888,69.702252
120605,La Libertad,Pataz,Huancaspata,4613.0,242.0004,19.062,41.3488,58.6512,100.0,87.154,14.9715,75.7359,30.5646,57.457553
120604,La Libertad,Pataz,Huaylillas,1198.0,92.8314,12.9051,38.0098,61.9902,100.0,85.4839,24.9292,77.2884,36.3225,52.202967
120606,La Libertad,Pataz,Huayo,3218.0,125.1236,25.7186,31.8651,68.1349,100.0,83.2891,10.6774,74.4681,25.9568,69.572526
120607,La Libertad,Pataz,Ongón,1571.0,1312.3317,1.1971,27.8598,72.1402,100.0,61.9048,38.2562,82.08,28.5592,59.090909
120608,La Libertad,Pataz,Parcoy,11999.0,277.5485,43.2321,47.5219,52.4781,58.3022,72.9347,51.9883,38.158,55.5756,32.580512
120609,La Libertad,Pataz,Pataz,6834.0,392.8426,17.3963,49.7853,50.2147,65.4023,88.5185,42.2222,41.5016,41.9787,35.524978000000004
120610,La Libertad,Pataz,Pias,1547.0,309.8772,4.9923,36.0,64.0,100.0,87.7404,30.2527,45.8937,32.5432,35.463653
120613,La Libertad,Pataz,Santiago De Challas,1861.0,130.3813,14.2735,36.8154,63.1846,100.0,93.3116,12.5184,77.9638,30.6016,55.99685699999999
120611,La Libertad,Pataz,Taurija,2295.0,130.423,17.5966,36.269,63.731,100.0,28.6645,13.5662,85.6063,34.352,54.115176000000005
120612,La Libertad,Pataz,Urpay,2387.0,102.3691,23.3176,48.4245,51.5755,100.0,62.8458,17.2985,83.3984,34.346,52.699600999999994
120301,La Libertad,Sánchez Carrión,Huamachuco,52436.0,415.455,126.2134,54.1716,45.8284,34.126,57.5993,31.8026,68.2282,38.7208,34.422425000000004
120304,La Libertad,Sánchez Carrión,Chugay,14812.0,416.8267,35.5352,46.347,53.653,87.3159,57.2005,12.9242,88.0613,22.0478,67.15645599999999
120302,La Libertad,Sánchez Carrión,Cochorco,7655.0,262.5477,29.1566,33.8851,66.1149,100.0,92.3957,15.1923,86.211,22.4971,46.787947
120303,La Libertad,Sánchez Carrión,Curgos,7164.0,98.301,72.8782,51.2611,48.7389,100.0,60.5355,28.053,92.6362,21.7989,50.103916
120305,La Libertad,Sánchez Carrión,Marcabal,10545.0,235.1797,44.8381,55.7415,44.2585,100.0,83.5829,20.6908,92.273,19.1483,65.502441
120306,La Libertad,Sánchez Carrión,Sanagoran,11571.0,336.5605,34.3801,35.2594,64.7406,100.0,76.3456,17.9485,88.5157,16.0091,64.148054
120307,La Libertad,Sánchez Carrión,Sarín,7890.0,335.128,23.5432,57.6589,42.3411,76.3683,89.039,16.1311,90.6012,22.5391,63.140962
120308,La Libertad,Sánchez Carrión,Sartimbamba,11233.0,397.3153,28.2723,26.7313,73.2687,100.0,73.5395,21.8466,88.6239,19.4293,64.077053
120701,La Libertad,Santiago De Chuco,Santiago De Chuco,17311.0,1079.2778,16.0394,36.7415,63.2585,59.4069,68.3279,19.5054,82.83,34.3988,45.92674099999999
120708,La Libertad,Santiago De Chuco,Angasmarca,3893.0,150.0733,25.9407,55.3327,44.6673,100.0,84.2211,15.4466,77.6507,32.929,49.704689
120702,La Libertad,Santiago De Chuco,Cachicadan,4226.0,270.0186,15.6508,51.8649,48.1351,52.5287,82.4522,20.2005,71.0284,37.7524,45.091231
120703,La Libertad,Santiago De Chuco,Mollebamba,1511.0,69.3113,21.8002,52.4203,47.5797,100.0,88.7712,9.1608,87.6586,36.2523,50.09880799999999
120704,La Libertad,Santiago De Chuco,Mollepata,2234.0,68.9036,32.4221,41.0329,58.9671,100.0,95.1327,4.8204,86.3617,31.0737,42.930853000000006
120705,La Libertad,Santiago De Chuco,Quiruvilca,8597.0,553.8725,15.5216,46.5351,53.4649,43.9102,32.5094,30.2585,54.2755,41.4452,41.443551
120706,La Libertad,Santiago De Chuco,Santa Cruz De Chuca,2488.0,163.1836,15.2466,54.2561,45.7439,100.0,84.4891,13.9473,83.5554,32.6838,46.093862
120707,La Libertad,Santiago De Chuco,Sitabamba,3126.0,314.9231,9.9262,39.2552,60.7448,100.0,83.0585,24.4483,86.7284,26.7488,62.646119
121101,La Libertad,Gran Chimú,Cascas,12552.0,466.3844,26.9134,67.6247,32.3753,64.9469,15.6003,38.4289,71.0707,38.8422,35.275352
121102,La Libertad,Gran Chimú,Lucma,3664.0,287.3738,12.7499,75.246,24.754,100.0,92.698,24.478,86.1799,27.3945,51.65305799999999
121103,La Libertad,Gran Chimú,Marmot,2061.0,300.0335,6.8692,66.1972,33.8028,100.0,69.3939,39.7273,67.9684,32.779,48.783205
121104,La Libertad,Gran Chimú,Sayapullo,5397.0,234.4805,23.0168,65.447,34.553,100.0,94.9121,27.167,65.7845,25.2544,56.718451
121201,La Libertad,Virú,Virú,48110.0,1084.4891,44.3619,46.7245,53.2755,20.6575,77.3237,41.6455,31.3737,45.8955,30.589114000000002
121202,La Libertad,Virú,Chao,30205.0,1672.024,18.0649,36.5544,63.4456,13.973,46.5767,42.5493,30.3636,40.4856,34.761395
121203,La Libertad,Virú,Guadalupito,5562.0,426.7815,13.0324,51.2377,48.7623,3.9435,58.7311,40.7067,64.424,44.3472,45.331058
130101,Lambayeque,Chiclayo,Chiclayo,259514.0,47.1717,5501.4765,63.7809,36.2191,0.1065,95.9758,42.9214,30.8067,72.8561,7.491534
130102,Lambayeque,Chiclayo,Chongoyape,15568.0,721.3622,21.5814,42.6465,57.3535,14.8606,96.3386,33.3413,48.7966,54.1255,18.26452
130103,Lambayeque,Chiclayo,Etén,10057.0,83.3337,120.6835,63.5075,36.4925,2.2597,90.9434,41.216,62.2196,53.8821,18.26452
130104,Lambayeque,Chiclayo,Etén Puerto,2266.0,13.0862,173.1595,65.3299,34.6701,0.0,96.5463,39.2336,40.0085,73.5958,8.79655
130112,Lambayeque,Chiclayo,José Leonardo Ortiz,142541.0,29.3027,4864.4323,57.4064,42.5936,0.0,93.3327,41.8226,42.8127,63.2494,13.47952
130115,Lambayeque,Chiclayo,La Victoria,75542.0,40.8798,1847.9053,61.4354,38.5646,5.3766,95.5889,41.448,41.2828,65.5281,11.043382999999999
130105,Lambayeque,Chiclayo,Lagunas,8359.0,430.0303,19.4382,51.5551,48.4449,17.0539,80.7364,34.4947,57.4604,56.063,19.72254
130106,Lambayeque,Chiclayo,Monsefu,30830.0,46.8446,658.1335,70.1067,29.8933,25.6199,85.9571,40.74,50.4019,50.8546,16.060235
130107,Lambayeque,Chiclayo,Nueva Arica,2302.0,211.4675,10.8858,46.3064,53.6936,10.6998,91.4286,31.858,66.6802,51.465,12.5301
130108,Lambayeque,Chiclayo,Oyotún,6985.0,486.692,14.352,48.7938,51.2062,19.0587,65.6749,32.8263,72.3814,51.0082,18.26452
130109,Lambayeque,Chiclayo,Picsi,7335.0,52.2117,140.4858,49.3926,50.6074,9.8473,95.6025,46.3453,53.5028,62.557,18.26452
130110,Lambayeque,Chiclayo,Pimentel,28673.0,66.4799,431.3033,64.006,35.994,8.3539,90.2526,40.2555,39.0296,66.7227,10.716871000000001
130111,Lambayeque,Chiclayo,Reque,13531.0,45.2996,298.7002,59.8891,40.1109,17.8544,96.8698,43.0287,49.2823,62.8267,12.5301
130113,Lambayeque,Chiclayo,Santa Rosa,10186.0,13.6009,748.921,74.4737,25.5263,1.3765,84.4862,31.6024,58.7854,46.8974,19.300136000000002
130114,Lambayeque,Chiclayo,Saña,8006.0,314.0322,25.4942,52.9423,47.0577,19.153,88.2092,33.9455,46.2598,56.8813,13.994183
130116,Lambayeque,Chiclayo,Cayaltí,13281.0,164.5323,80.7197,59.6952,40.3048,9.3187,97.001,31.2005,41.8867,59.5198,16.827115
130117,Lambayeque,Chiclayo,Patapo,17957.0,184.024,97.5797,48.7344,51.2656,13.9188,96.6959,37.1627,44.6163,56.6393,18.715514
130118,Lambayeque,Chiclayo,Pomalca,21735.0,76.6948,283.396,47.4973,52.5027,12.5381,97.0809,35.9941,36.8781,61.6262,13.836561
130119,Lambayeque,Chiclayo,Pucala,6849.0,174.9087,39.1576,52.3507,47.6493,12.5733,94.3738,36.1631,35.9154,62.1203,12.5301
130120,Lambayeque,Chiclayo,Tumán,23689.0,125.8125,188.2881,39.7508,60.2492,6.7238,92.4421,37.4224,34.1192,63.5242,12.5301
130201,Lambayeque,Ferreñafe,Ferreñafe,29751.0,60.2273,493.9786,55.5451,44.4549,2.0538,91.8147,36.6364,50.7435,63.4644,15.518673
130203,Lambayeque,Ferreñafe,Cañaris,11810.0,288.851,40.8861,23.5557,76.4443,100.0,83.7868,16.2279,91.0787,24.9102,62.553353
130202,Lambayeque,Ferreñafe,Incahuasi,12731.0,435.2515,29.2498,31.9521,68.0479,100.0,94.4942,18.5023,92.5963,28.2053,53.203898
130206,Lambayeque,Ferreñafe,Manuel Antonio Mesones Muro,3695.0,209.4427,17.6421,48.6146,51.3854,100.0,97.0522,29.5614,74.0809,47.8091,16.407291
130204,Lambayeque,Ferreñafe,Pitipo,17537.0,549.942,31.8888,50.6535,49.3465,58.3278,89.3867,32.0935,66.1239,44.1675,20.880108999999997
130205,Lambayeque,Ferreñafe,Pueblo Nuevo,11806.0,31.1936,378.4751,57.1164,42.8836,5.3092,89.5771,35.7939,60.7185,58.6273,22.609211000000002
130301,Lambayeque,Lambayeque,Lambayeque,60403.0,325.0358,185.8349,51.8027,48.1973,16.0392,89.088,39.0687,48.9702,62.2206,14.11125
130302,Lambayeque,Lambayeque,Chochope,1726.0,77.3318,22.3194,49.5404,50.4596,100.0,98.1818,30.0728,72.6368,40.5963,25.859512000000002
130303,Lambayeque,Lambayeque,Illimo,8585.0,23.8907,359.3448,62.3235,37.6765,43.1233,97.7378,32.9134,69.2525,51.638,24.021957
130304,Lambayeque,Lambayeque,Jayanca,15568.0,687.4416,22.6463,58.0973,41.9027,46.6984,89.738,33.9739,43.6178,52.3422,22.696416
130305,Lambayeque,Lambayeque,Mochumi,16463.0,102.7427,160.2352,54.6149,45.3851,57.8827,87.1377,31.8432,66.5018,47.0667,23.636294
130306,Lambayeque,Lambayeque,Morrope,38891.0,1053.6759,36.9098,69.7668,30.2332,74.2994,93.7746,26.2587,79.1533,32.7589,29.809935
130307,Lambayeque,Lambayeque,Motupe,24684.0,555.8906,44.4044,50.8016,49.1984,45.4518,89.4587,34.6698,49.571,50.5873,25.985732000000002
130308,Lambayeque,Lambayeque,Olmos,39608.0,5569.0597,7.1122,46.728,53.272,68.8646,56.3657,34.4945,48.1499,44.8451,29.383410999999995
130309,Lambayeque,Lambayeque,Pacora,6720.0,88.7451,75.7225,57.9582,42.0418,51.0794,97.5717,31.3853,67.9901,51.316,25.645771000000003
130310,Lambayeque,Lambayeque,Salas,12899.0,1002.9643,12.8609,52.5641,47.4359,66.3676,89.3799,29.2201,86.6376,33.1419,44.569917
130311,Lambayeque,Lambayeque,San José,12949.0,45.2342,286.2657,67.8766,32.1234,9.6491,62.2314,30.2781,60.3244,48.0894,27.135809000000002
130312,Lambayeque,Lambayeque,Túcume,20318.0,63.4076,320.4348,67.1265,32.8735,57.7013,95.8241,32.5914,65.2218,47.2951,29.064237
140101,Lima,Lima,Lima,303347.0,21.464,14132.8271,68.713,31.287,0.0,98.4339,48.3451,22.0349,79.1328,7.958983999999999
140102,Lima,Lima,Ancón,48210.0,310.5183,155.2566,59.9715,40.0285,0.0,81.975,44.3515,44.7384,68.9828,19.246935
140103,Lima,Lima,Ate,488948.0,84.8901,5759.7765,55.4363,44.5637,0.0,93.4703,46.8888,27.7258,71.7123,17.174936
140125,Lima,Lima,Barranco,44476.0,2.7325,16276.6697,79.1811,20.8189,0.0,99.123,53.5058,13.9682,84.1814,3.1723250000000003
140104,Lima,Lima,Breña,104177.0,3.2368,32185.1829,71.988,28.012,0.0,99.1103,50.3965,16.4777,81.5906,4.041467
140105,Lima,Lima,Carabayllo,252765.0,312.1511,809.7521,55.6485,44.3515,1.2926,88.8155,44.0142,37.3406,68.8627,19.176021
140107,Lima,Lima,Chaclacayo,40951.0,42.8227,956.2919,63.3126,36.6874,0.0,91.9111,46.1867,24.9045,75.2597,9.712625
140108,Lima,Lima,Chorrillos,267783.0,37.0046,7236.4787,71.5306,28.4694,0.0,96.3095,48.3875,23.6363,75.774,11.60839
140139,Lima,Lima,Cieneguilla,30522.0,225.0444,135.6266,56.6616,43.3384,0.5882,83.7779,47.6686,35.4573,67.0082,17.529394000000003
140106,Lima,Lima,Comas,446127.0,48.8292,9136.4798,63.1148,36.8852,0.0,93.3339,45.2902,30.5457,73.6442,16.044522999999998
140135,Lima,Lima,El Agustino,168751.0,13.4248,12570.0942,62.3524,37.6476,0.0,97.3538,48.5453,32.168,72.4916,16.689837
140134,Lima,Lima,Independencia,177760.0,16.1252,11023.7392,62.6036,37.3964,0.0,90.9482,44.6488,33.1988,71.9261,20.590949
140133,Lima,Lima,Jesús María,126864.0,4.3497,29166.1494,74.5044,25.4956,0.0,99.7479,51.8866,7.0715,85.9046,0.519235
140110,Lima,Lima,La Molina,170473.0,48.7078,3499.9117,78.5582,21.4418,0.0,98.1299,49.8445,6.6968,84.2135,1.168268
140109,Lima,Lima,La Victoria,191933.0,9.1622,20948.353,70.0867,29.9133,0.0,97.8474,50.0378,26.4309,76.5415,11.057018000000001
140111,Lima,Lima,Lince,86431.0,2.7459,31476.383,74.978,25.022,0.0,99.6917,52.3998,11.4438,85.2058,1.452933
140142,Lima,Lima,Los Olivos,293753.0,18.2619,16085.5661,63.7461,36.2539,0.0,98.3644,48.5005,21.7307,77.7612,7.881448000000001
140112,Lima,Lima,Lurigancho,161300.0,245.1693,657.9127,52.0734,47.9266,0.0,72.073,44.9559,34.9191,68.9003,18.234247
140113,Lima,Lima,Lurín,72942.0,187.515,388.9929,64.8476,35.1524,1.4653,85.2207,47.6057,31.458,69.8206,18.264468
140114,Lima,Lima,Magdalena Del Mar,75965.0,3.2602,23300.7177,79.174,20.826,0.0,99.8058,52.4169,9.7313,85.0262,0.7822179999999999
140117,Lima,Lima,Pueblo Libre,99308.0,4.6236,21478.5016,77.5907,22.4093,0.0,99.5101,51.0566,8.0794,85.7324,0.779682
140115,Lima,Lima,Miraflores,142062.0,9.186,15465.0555,84.5549,15.4451,0.0,99.7077,55.2837,4.4082,88.1483,0.0855
140116,Lima,Lima,Pachacámac,92789.0,185.8305,499.3206,53.2268,46.7732,1.0784,94.1555,45.7533,41.2879,65.9371,20.000896
140118,Lima,Lima,Pucusana,12819.0,28.9862,442.2449,63.5212,36.4788,0.0,48.3529,44.2946,47.0083,66.3875,23.739385
140119,Lima,Lima,Puente Piedra,263049.0,50.4271,5216.4213,54.4884,45.5116,0.0,87.9797,44.4662,35.38,68.018,22.678987999999997
140120,Lima,Lima,Punta Hermosa,9509.0,122.0019,77.9414,75.0303,24.9697,0.1764,79.7987,51.3045,32.3737,69.5072,19.183087
140121,Lima,Lima,Punta Negra,7282.0,129.4901,56.236,72.037,27.963,0.0141,73.8194,47.5077,34.7611,72.8203,14.288621000000003
140122,Lima,Lima,Rímac,167036.0,12.1106,13792.5454,69.7223,30.2777,0.0,94.9223,45.9658,29.1261,75.679,11.429908999999999
140123,Lima,Lima,San Bartolo,6945.0,53.5757,129.6297,68.9179,31.0821,2.0048,84.7534,49.5954,33.4937,74.3747,13.336333
140140,Lima,Lima,San Borja,125545.0,10.3832,12091.1665,83.9248,16.0752,0.0,99.4506,51.6041,5.405,86.3958,0.463208
140124,Lima,Lima,San Isidro,83909.0,9.7344,8619.843,88.1136,11.8864,0.0,99.5787,52.6635,3.3309,87.7483,0.057346299999999996
140137,Lima,Lima,San Juan De Lurigancho,812692.0,140.3099,5792.1216,58.0049,41.9951,0.0,70.5386,47.2474,37.2292,71.1727,17.703940000000003
140136,Lima,Lima,San Juan De Miraflores,333092.0,22.1951,15007.4566,64.9004,35.0996,0.0,96.994,48.5688,28.3363,73.6603,15.181919999999998
140138,Lima,Lima,San Luis,56432.0,3.4839,16197.9391,70.3216,29.6784,0.0,99.2274,51.9196,15.3028,80.759,5.473567
140126,Lima,Lima,San Martín De Porres,531448.0,36.3964,14601.6639,65.8632,34.1368,0.0,97.8442,46.969,24.7204,76.4937,10.343179
140127,Lima,Lima,San Miguel,150653.0,9.5941,15702.6714,78.8981,21.1019,0.0,99.3837,50.5723,12.0675,83.4995,1.5817259999999997
140143,Lima,Lima,Santa Anita,188098.0,10.6214,17709.3415,58.3865,41.6135,0.0,97.7575,50.0331,23.64,74.3109,9.643694
140128,Lima,Lima,Santa María Del Mar,1528.0,7.7058,198.2922,78.956,21.044,0.6006,51.0101,51.4532,22.7227,72.8421,7.065562000000001
140129,Lima,Lima,Santa Rosa,19577.0,17.5332,1116.5674,54.9222,45.0778,0.0,87.129,43.2501,42.7484,66.6399,22.028653000000002
140130,Lima,Lima,Santiago De Surco,350131.0,34.7799,10067.0502,82.1915,17.8085,0.0,99.3697,50.3946,7.6606,84.1483,1.231283
140131,Lima,Lima,Surquillo,100713.0,4.5873,21954.7446,76.3281,23.6719,0.0,99.3888,52.6053,12.9868,82.5356,2.747559
140141,Lima,Lima,Villa El Salvador,347445.0,33.8831,10254.227,64.3523,35.6477,0.0,94.4101,47.347,35.7039,71.4351,20.166089
140132,Lima,Lima,Villa María Del Triunfo,367015.0,66.1556,5547.7541,63.6057,36.3943,0.0,91.8734,47.2227,32.9794,70.2583,16.823515
140901,Lima,Barranca,Barranca,57044.0,160.7848,354.7848,58.5574,41.4426,6.7443,91.8526,42.9913,47.206,64.7603,10.499026999999998
140902,Lima,Barranca,Paramonga,19335.0,413.3168,46.7801,49.1241,50.8759,9.5325,91.1137,37.107,40.8288,64.6134,9.5893
140903,Lima,Barranca,Pativilca,15304.0,281.7166,54.3241,54.7489,45.2511,8.0145,95.0527,40.125,55.4415,56.1713,13.24245
140904,Lima,Barranca,Supe,20688.0,519.1011,39.8535,56.6335,43.3665,22.362,90.2068,41.2059,58.0352,57.9539,18.280128
140905,Lima,Barranca,Supe Puerto,10275.0,15.4961,663.0701,53.4215,46.5785,0.5368,25.8462,37.8554,50.7507,61.5359,13.24245
140201,Lima,Cajatambo,Cajatambo,1674.0,552.2949,3.031,39.4515,60.5485,100.0,91.5162,34.2564,63.2565,54.4279,30.35862
140205,Lima,Cajatambo,Copa,1033.0,205.4321,5.0284,69.1415,30.8585,100.0,80.8,23.6709,81.352,36.63,37.15457
140206,Lima,Cajatambo,Gorgor,1466.0,336.1934,4.3606,62.2137,37.7863,100.0,97.3684,36.6113,74.4617,44.1065,37.15457
140207,Lima,Cajatambo,Huancapón,884.0,150.0703,5.8906,53.7246,46.2754,100.0,94.3548,22.0541,74.4919,40.2299,30.35862
140208,Lima,Cajatambo,Manas,988.0,282.7395,3.4944,60.5536,39.4464,100.0,95.8333,39.7092,68.6397,48.5991,20.099202
140301,Lima,Canta,Canta,2827.0,134.3389,21.0438,45.1928,54.8072,5.4088,94.2761,51.3004,62.348,65.5352,10.535405
140302,Lima,Canta,Arahuay,828.0,135.2565,6.1217,67.6471,32.3529,100.0,89.7561,52.0282,66.443,51.8261,20.90718
140303,Lima,Canta,Huamantanga,797.0,493.2391,1.6158,69.1837,30.8163,100.0,81.685,40.6491,72.5948,50.2256,16.498952
140304,Lima,Canta,Huaros,926.0,327.4214,2.8282,52.6138,47.3862,100.0,90.6615,37.8766,68.0263,54.6592,23.0563
140305,Lima,Canta,Lachaqui,1020.0,128.2894,7.9508,54.4444,45.5556,100.0,94.3503,46.0701,61.0981,53.5714,20.90718
140306,Lima,Canta,San Buenaventura,501.0,107.6137,4.6555,59.2466,40.7534,100.0,98.5782,42.6136,58.9189,61.1524,23.0563
140307,Lima,Canta,Santa Rosa De Quives,5923.0,409.387,14.468,42.0121,57.9879,33.7828,65.0781,44.9337,54.8862,54.2736,10.835157
140401,Lima,Cañete,San Vicente De Cañete,44875.0,519.3847,86.4003,56.4632,43.5368,10.2346,93.0669,45.5317,38.6892,68.4347,11.07373
140416,Lima,Cañete,Asia,11030.0,282.2784,39.0749,54.6877,45.3123,9.955,63.3286,41.4603,37.3467,63.7811,11.07373
140402,Lima,Cañete,Calango,2043.0,527.0857,3.876,56.3187,43.6813,100.0,73.9385,50.6875,49.4932,59.8896,8.154119000000001
140403,Lima,Cañete,Cerro Azul,6561.0,120.1546,54.6047,58.6381,41.3619,8.2733,87.2375,41.2149,52.5096,66.1023,15.125609999999998
140405,Lima,Cañete,Chilca,16423.0,483.198,33.9881,56.3721,43.6279,2.9018,55.7059,46.108,35.2709,67.3659,15.125609999999998
140404,Lima,Cañete,Coayllo,1433.0,600.341,2.387,62.7682,37.2318,100.0,77.2727,53.2091,48.418,53.4604,13.13157
140406,Lima,Cañete,Imperial,31811.0,52.4031,607.0442,53.6733,46.3267,4.0437,88.2622,44.7455,45.8908,65.3604,15.125609999999998
140407,Lima,Cañete,Lunahuana,3661.0,493.6933,7.4155,67.4225,32.5775,9.6745,75.6019,46.4605,53.6763,63.4025,10.52626
140408,Lima,Cañete,Mala,25112.0,131.097,191.5528,52.9226,47.0774,5.3092,61.4762,43.6973,37.2222,67.3709,10.343207999999999
140409,Lima,Cañete,Nuevo Imperial,18939.0,320.0954,59.1667,52.3678,47.6322,8.1843,67.8502,44.2413,54.8736,64.0938,23.973065
140410,Lima,Cañete,Pacarán,1692.0,238.5385,7.0932,49.1989,50.8011,100.0,90.1333,45.9424,60.3203,63.2307,17.152115
140411,Lima,Cañete,Quilmana,13434.0,449.1709,29.9084,52.8925,47.1075,10.0491,88.8045,41.7773,38.6365,60.8445,16.481916
140412,Lima,Cañete,San Antonio,3405.0,39.3038,86.6328,53.2868,46.7132,14.4601,97.1092,47.0204,38.6829,71.9294,10.52626
140413,Lima,Cañete,San Luis,10969.0,37.5183,292.364,54.2574,45.7426,6.036,97.4343,45.1983,48.0128,63.3063,20.363295
140414,Lima,Cañete,Santa Cruz De Flores,2349.0,94.5467,24.8449,50.0564,49.9436,18.756,78.8331,49.4188,36.7064,68.5646,3.2830522799999997
140415,Lima,Cañete,Zuñiga,1170.0,129.2979,9.0489,41.8203,58.1797,100.0,52.9167,46.3435,55.7839,59.7954,13.13157
140801,Lima,Huaral,Huaral,87907.0,645.3042,136.2257,57.6021,42.3979,6.7367,88.034,44.1329,43.4669,64.0121,10.202786
140802,Lima,Huaral,Atavillos Alto,699.0,345.1469,2.0252,59.7826,40.2174,100.0,98.8372,52.2342,68.559,49.9246,18.89067
140803,Lima,Huaral,Atavillos Bajo,728.0,176.5161,4.1243,56.9767,43.0233,100.0,97.8723,52.4362,66.2971,61.678,10.15881
140804,Lima,Huaral,Aucallama,14727.0,719.02,20.482,53.7041,46.2959,23.0374,70.376,38.2405,56.1395,58.6565,11.157996
140805,Lima,Huaral,Chancay,51741.0,154.7367,334.3809,54.6185,45.3815,6.4459,87.1633,40.4374,45.1054,62.5925,15.427087
140806,Lima,Huaral,Ihuari,2595.0,474.1922,5.4725,57.4439,42.5561,100.0,97.1014,46.0727,74.2268,37.6864,25.382449
140807,Lima,Huaral,Lampián,645.0,148.0235,4.3574,54.1958,45.8042,100.0,60.0,49.8433,67.8571,47.9751,10.15881
140808,Lima,Huaral,Pacaraos,842.0,305.7279,2.7541,69.7342,30.2658,100.0,92.8395,27.8756,63.4241,51.6751,22.182353
140809,Lima,Huaral,San Miguel De Acos,902.0,41.6573,21.6529,61.8026,38.1974,100.0,99.4118,61.9281,50.3086,62.6391,14.61059
140811,Lima,Huaral,Santa Cruz De Andamarca,434.0,216.2076,2.0073,68.2692,31.7308,100.0,98.5507,59.5561,31.4458,79.8042,18.89067
140812,Lima,Huaral,Sumbilca,885.0,236.7508,3.7381,67.6471,32.3529,100.0,92.7966,48.777,69.4444,45.7746,18.89067
140810,Lima,Huaral,Veintisiete De Noviembre,676.0,206.9209,3.2669,58.642,41.358,100.0,94.7368,47.3282,63.9903,38.5572,14.61059
