ubigeo_distrito,ubigeo_provincia,ubigeo_dept,nombre_distrito,nombre_provincia,nombre_dept,is_exterior,has_geometry,num_mesas,num_electores
930726,930700,930000,SHIZUOKA,JAPÓN,ASIA,True,False,8,3574
930727,930700,930000,MIE,JAPÓN,ASIA,True,False,5,2273
930731,930700,930000,KOBE,JAPÓN,ASIA,True,False,4,1958
930736,930700,930000,SHIGA,JAPÓN,ASIA,True,False,3,1173
930801,930800,930000,BEIRUT,LÍBANO,ASIA,True,False,1,28
931001,931000,930000,BANGKOK,TAILANDIA,ASIA,True,False,1,92
931101,931100,930000,JAKARTA,INDONESIA,ASIA,True,False,1,22
931302,931300,930000,AMMAN,JORDANIA,ASIA,True,False,1,50
931501,931500,930000,ESTAMBUL,TURQUÍA,ASIA,True,False,1,57
931503,931500,930000,ANKARA,TURQUÍA,ASIA,True,False,1,34
931904,931900,930000,RIAD,ARABIA SAUDITA,ASIA,True,False,1,54
932002,932000,930000,HANÓI,VIETNAM,ASIA,True,False,1,17
932401,932400,930000,TEHERAN,IRÁN,ASIA,True,False,1,84
932501,932500,930000,SINGAPUR,SINGAPUR,ASIA,True,False,1,104
932801,932800,930000,AL - KUWAIT,KUWAIT,ASIA,True,False,1,4
933001,933000,930000,KUALA LUMPUR,MALASIA,ASIA,True,False,1,23
933201,933200,930000,MANILA,FILIPINAS,ASIA,True,False,1,49
933701,933700,930000,DUBÁI,EMIRATOS ÁRABES UNIDOS,ASIA,True,False,1,189
933702,933700,930000,ABU DABI,EMIRATOS ÁRABES UNIDOS,ASIA,True,False,1,45
933801,933800,930000,DOHA,CATAR,ASIA,True,False,1,66
940201,940200,940000,BERLÍN,ALEMANIA,EUROPA,True,False,5,2404
940203,940200,940000,BREMEN,ALEMANIA,EUROPA,True,False,2,958
940205,940200,940000,FRANKFURT,ALEMANIA,EUROPA,True,False,5,2135
940206,940200,940000,HAMBURGO,ALEMANIA,EUROPA,True,False,3,1288
940213,940200,940000,COLONIA,ALEMANIA,EUROPA,True,False,5,2210
940245,940200,940000,MÚNICH,ALEMANIA,EUROPA,True,False,9,4476
940302,940300,940000,VIENA,AUSTRIA,EUROPA,True,False,3,1176
940401,940400,940000,AMBERES,BÉLGICA,EUROPA,True,False,2,637
940402,940400,940000,BRUSELAS,BÉLGICA,EUROPA,True,False,6,2792
940403,940400,940000,GANTE,BÉLGICA,EUROPA,True,False,1,383
940404,940400,940000,LIEJA,BÉLGICA,EUROPA,True,False,1,197
940601,940600,940000,PRAGA,REPÚBLICA CHECA,EUROPA,True,False,1,279
940801,940800,940000,COPENHAGUE,DINAMARCA,EUROPA,True,False,2,675
940902,940900,940000,BARCELONA,ESPAÑA,EUROPA,True,False,119,59222
940903,940900,940000,BILBAO,ESPAÑA,EUROPA,True,False,27,13091
940905,940900,940000,SALAMANCA,ESPAÑA,EUROPA,True,False,10,4893
940909,940900,940000,LAS PALMAS,ESPAÑA,EUROPA,True,False,2,1000
940910,940900,940000,MADRID,ESPAÑA,EUROPA,True,False,209,103995
940911,940900,940000,MÁLAGA,ESPAÑA,EUROPA,True,False,4,1798
940913,940900,940000,MALLORCA,ESPAÑA,EUROPA,True,False,7,3321
940915,940900,940000,TENERIFE,ESPAÑA,EUROPA,True,False,3,1434
940917,940900,940000,ZARAGOZA,ESPAÑA,EUROPA,True,False,8,3620
940918,940900,940000,SEVILLA,ESPAÑA,EUROPA,True,False,14,6510
940920,940900,940000,VALENCIA,ESPAÑA,EUROPA,True,False,18,8646
940922,940900,940000,VIGO,ESPAÑA,EUROPA,True,False,11,5372
940931,940900,940000,OVIEDO,ESPAÑA,EUROPA,True,False,3,1262
940935,940900,940000,ALMERÍA,ESPAÑA,EUROPA,True,False,6,2900
941001,941000,940000,HELSINKI,FINLANDIA,EUROPA,True,False,1,459
941101,941100,940000,BURDEOS,FRANCIA,EUROPA,True,False,2,865
941103,941100,940000,ESTRASBURGO,FRANCIA,EUROPA,True,False,1,380
941105,941100,940000,LYON,FRANCIA,EUROPA,True,False,3,1003
941106,941100,940000,MARSELLA,FRANCIA,EUROPA,True,False,1,455
941107,941100,940000,NIZA,FRANCIA,EUROPA,True,False,1,362
941108,941100,940000,PARÍS,FRANCIA,EUROPA,True,False,21,10369
941110,941100,940000,TOULOUSE,FRANCIA,EUROPA,True,False,2,773
941204,941200,940000,LONDRES,GRAN BRETAÑA,EUROPA,True,False,13,6279
941301,941300,940000,ATENAS,GRECIA,EUROPA,True,False,1,329
941401,941400,940000,ÁMSTERDAM,HOLANDA,EUROPA,True,False,6,2550
941501,941500,940000,BUDAPEST,HUNGRÍA,EUROPA,True,False,1,322
941701,941700,940000,BOLONIA,ITALIA,EUROPA,True,False,9,4208
941703,941700,940000,FLORENCIA,ITALIA,EUROPA,True,False,24,11528
941704,941700,940000,GÉNOVA,ITALIA,EUROPA,True,False,13,6241
941706,941700,940000,MILÁN,ITALIA,EUROPA,True,False,111,55225
941707,941700,940000,NÁPOLES,ITALIA,EUROPA,True,False,3,1496
941709,941700,940000,ROMA,ITALIA,EUROPA,True,False,43,21380
941710,941700,940000,TRIESTE,ITALIA,EUROPA,True,False,4,1876
941711,941700,940000,TURÍN,ITALIA,EUROPA,True,False,31,15109
941717,941700,940000,MARCAS,ITALIA,EUROPA,True,False,5,2379
941748,941700,940000,PERUGIA,ITALIA,EUROPA,True,False,4,1815
941755,941700,940000,BOLZANO,ITALIA,EUROPA,True,False,2,963
941801,941800,940000,DUBLÍN,IRLANDA,EUROPA,True,False,1,331
942001,942000,940000,LUXEMBURGO,GRAN DUCADO DE LUXEMBURGO,EUROPA,True,False,1,354
942101,942100,940000,LA VALETTA,MALTA,EUROPA,True,False,1,37
942302,942300,940000,OSLO,NORUEGA,EUROPA,True,False,2,534
942401,942400,940000,VARSOVIA,POLONIA,EUROPA,True,False,1,409
942502,942500,940000,LISBOA,PORTUGAL,EUROPA,True,False,2,694
942601,942600,940000,BUCAREST,RUMANÍA,EUROPA,True,False,1,100
942604,942600,940000,TIMISOARA,RUMANÍA,EUROPA,True,False,1,45
942701,942700,940000,ESTOCOLMO,SUECIA,EUROPA,True,False,7,3433
942703,942700,940000,MALMO,SUECIA,EUROPA,True,False,2,674
942802,942800,940000,BERNA,SUIZA,EUROPA,True,False,10,4961
942803,942800,940000,GINEBRA,SUIZA,EUROPA,True,False,9,4405
942901,942900,940000,MOSCÚ,RUSIA,EUROPA,True,False,2,572
942910,942900,940000,SAN PETERSBURGO,RUSIA,EUROPA,True,False,1,64
943601,943600,940000,MINSK,BIELORRUSIA,EUROPA,True,False,1,30
943701,943700,940000,SKOPIE,MACEDONIA,EUROPA,True,False,1,9
944202,944200,940000,ANDORRA LA VELLA,PRINCIPADO DE ANDORRA,EUROPA,True,False,1,247
950102,950100,950000,BRISBANE,AUSTRALIA,OCEANÍA,True,False,3,1011
950103,950100,950000,CAMBERRA,AUSTRALIA,OCEANÍA,True,False,1,162
950104,950100,950000,MELBOURNE,AUSTRALIA,OCEANÍA,True,False,3,1147
950105,950100,950000,SÍDNEY,AUSTRALIA,OCEANÍA,True,False,9,4201
950106,950100,950000,PERTH,AUSTRALIA,OCEANÍA,True,False,2,556
950201,950200,950000,AUCKLAND,NUEVA ZELANDA,OCEANÍA,True,False,2,555
950202,950200,950000,WELLINGTON,NUEVA ZELANDA,OCEANÍA,True,False,1,286
